"geoid","measure","value","year"
51059416200,"at_risk_medium_cnt",77,2022
51059416200,"food_insecure_cnt",534,2022
51059416200,"food_secure_cnt",483,2022
51059416200,"total_household_cnt",1222,2022
51059416200,"at_risk_high_pct",5.81,2022
51059416200,"at_risk_low_pct",4.66,2022
51059416200,"at_risk_medium_pct",6.3,2022
51059416200,"food_insecure_pct",43.7,2022
51059416200,"food_secure_pct",39.53,2022
51059416300,"at_risk_high_cnt",8,2022
51059416300,"at_risk_low_cnt",28,2022
51059416300,"at_risk_medium_cnt",8,2022
51059416300,"food_insecure_cnt",134,2022
51059416300,"food_secure_cnt",523,2022
51059416300,"total_household_cnt",701,2022
51059416300,"at_risk_high_pct",1.14,2022
51059416300,"at_risk_low_pct",3.99,2022
51059416300,"at_risk_medium_pct",1.14,2022
51059416300,"food_insecure_pct",19.12,2022
51059416300,"food_secure_pct",74.61,2022
51059420100,"at_risk_high_cnt",37,2022
51059420100,"at_risk_low_cnt",48,2022
51059420100,"at_risk_medium_cnt",35,2022
51059420100,"food_insecure_cnt",285,2022
51059420100,"food_secure_cnt",795,2022
51059420100,"total_household_cnt",1199,2022
51059420100,"at_risk_high_pct",3.09,2022
51059420100,"at_risk_low_pct",4,2022
51059420100,"at_risk_medium_pct",2.92,2022
51059420100,"food_insecure_pct",23.77,2022
51059420100,"food_secure_pct",66.31,2022
51059420201,"at_risk_high_cnt",30,2022
51059420201,"at_risk_low_cnt",26,2022
51059420201,"at_risk_medium_cnt",21,2022
51059420201,"food_insecure_cnt",113,2022
51059420201,"food_secure_cnt",1114,2022
51059420201,"total_household_cnt",1304,2022
51059420201,"at_risk_high_pct",2.3,2022
51059420201,"at_risk_low_pct",1.99,2022
51059420201,"at_risk_medium_pct",1.61,2022
51059420201,"food_insecure_pct",8.67,2022
51059420201,"food_secure_pct",85.43,2022
51059420202,"at_risk_high_cnt",41,2022
51059420202,"at_risk_low_cnt",11,2022
51059420202,"at_risk_medium_cnt",4,2022
51059420202,"food_insecure_cnt",78,2022
51059420202,"food_secure_cnt",1095,2022
51059420202,"total_household_cnt",1230,2022
51059420202,"at_risk_high_pct",3.33,2022
51059420202,"at_risk_low_pct",0.89,2022
51059420202,"at_risk_medium_pct",0.33,2022
51059420202,"food_insecure_pct",6.34,2022
51059420202,"food_secure_pct",89.02,2022
51059420203,"at_risk_high_cnt",17,2022
51059420203,"at_risk_low_cnt",13,2022
51059420203,"at_risk_medium_cnt",27,2022
51059420203,"food_insecure_cnt",106,2022
51059420203,"food_secure_cnt",888,2022
51059420203,"total_household_cnt",1051,2022
51059420203,"at_risk_high_pct",1.62,2022
51059420203,"at_risk_low_pct",1.24,2022
51059420203,"at_risk_medium_pct",2.57,2022
51059420203,"food_insecure_pct",10.09,2022
51059420203,"food_secure_pct",84.49,2022
51059420300,"at_risk_high_cnt",27,2022
51059420300,"at_risk_low_cnt",34,2022
51059420300,"at_risk_medium_cnt",98,2022
51059420300,"food_insecure_cnt",317,2022
51059420300,"food_secure_cnt",1585,2022
51059420300,"total_household_cnt",2061,2022
51059420300,"at_risk_high_pct",1.31,2022
51059420300,"at_risk_low_pct",1.65,2022
51059420300,"at_risk_medium_pct",4.75,2022
51059420300,"food_insecure_pct",15.38,2022
51059420300,"food_secure_pct",76.9,2022
51059420400,"at_risk_high_cnt",73,2022
51059420400,"at_risk_low_cnt",12,2022
51059420400,"at_risk_medium_cnt",2,2022
51059420400,"food_insecure_cnt",329,2022
51059420400,"food_secure_cnt",1775,2022
51059420400,"total_household_cnt",2191,2022
51059420400,"at_risk_high_pct",3.33,2022
51059420400,"at_risk_low_pct",0.55,2022
51059420400,"at_risk_medium_pct",0.09,2022
51059420400,"food_insecure_pct",15.02,2022
51059420400,"food_secure_pct",81.01,2022
51059420501,"at_risk_high_cnt",25,2022
51059420501,"at_risk_low_cnt",3,2022
51059420501,"at_risk_medium_cnt",1,2022
51059420501,"food_insecure_cnt",157,2022
51059420501,"food_secure_cnt",493,2022
51059420501,"total_household_cnt",680,2022
51059420501,"at_risk_high_pct",3.68,2022
51059420501,"at_risk_low_pct",0.44,2022
51059420501,"at_risk_medium_pct",0.15,2022
51059420501,"food_insecure_pct",23.09,2022
51059420501,"food_secure_pct",72.5,2022
51059420502,"at_risk_high_cnt",72,2022
51059420502,"at_risk_low_cnt",7,2022
51059420502,"at_risk_medium_cnt",5,2022
51059420502,"food_insecure_cnt",242,2022
51059420502,"food_secure_cnt",1017,2022
51059420502,"total_household_cnt",1343,2022
51059420502,"at_risk_high_pct",5.36,2022
51059420502,"at_risk_low_pct",0.52,2022
51059420502,"at_risk_medium_pct",0.37,2022
51059420502,"food_insecure_pct",18.02,2022
51059420502,"food_secure_pct",75.73,2022
51059420503,"at_risk_high_cnt",31,2022
51059420503,"at_risk_low_cnt",23,2022
51059420503,"at_risk_medium_cnt",130,2022
51059420503,"food_insecure_cnt",360,2022
51059420503,"food_secure_cnt",980,2022
51059420503,"total_household_cnt",1523,2022
51059420503,"at_risk_high_pct",2.04,2022
51059420503,"at_risk_low_pct",1.51,2022
51059420503,"at_risk_medium_pct",8.54,2022
51059420503,"food_insecure_pct",23.64,2022
51059420503,"food_secure_pct",64.35,2022
51059420600,"at_risk_high_cnt",55,2022
51059420600,"at_risk_low_cnt",122,2022
51059420600,"at_risk_medium_cnt",29,2022
51059420600,"food_insecure_cnt",416,2022
51059420600,"food_secure_cnt",1325,2022
51059420600,"total_household_cnt",1946,2022
51059420600,"at_risk_high_pct",2.83,2022
51059420600,"at_risk_low_pct",6.27,2022
51059420600,"at_risk_medium_pct",1.49,2022
51059420600,"food_insecure_pct",21.38,2022
51059420600,"food_secure_pct",68.09,2022
51059420700,"at_risk_high_cnt",18,2022
51059420700,"at_risk_low_cnt",38,2022
51059420700,"at_risk_medium_cnt",77,2022
51059420700,"food_insecure_cnt",202,2022
51059420700,"food_secure_cnt",970,2022
51059420700,"total_household_cnt",1305,2022
51059420700,"at_risk_high_pct",1.38,2022
51059420700,"at_risk_low_pct",2.91,2022
51059420700,"at_risk_medium_pct",5.9,2022
51059420700,"food_insecure_pct",15.48,2022
51059420700,"food_secure_pct",74.33,2022
51059420800,"at_risk_high_cnt",26,2022
51059420800,"at_risk_low_cnt",43,2022
51059420800,"at_risk_medium_cnt",39,2022
51059420800,"food_insecure_cnt",212,2022
51059420800,"food_secure_cnt",915,2022
51059420800,"total_household_cnt",1236,2022
51059420800,"at_risk_high_pct",2.1,2022
51059420800,"at_risk_low_pct",3.48,2022
51059420800,"at_risk_medium_pct",3.16,2022
51059420800,"food_insecure_pct",17.15,2022
51059420800,"food_secure_pct",74.03,2022
51059421001,"at_risk_high_cnt",10,2022
51059421001,"at_risk_low_cnt",17,2022
51059421001,"at_risk_medium_cnt",52,2022
51059421001,"food_insecure_cnt",182,2022
51059421001,"food_secure_cnt",781,2022
51059421001,"total_household_cnt",1043,2022
51059421001,"at_risk_high_pct",0.96,2022
51059421001,"at_risk_low_pct",1.63,2022
51059421001,"at_risk_medium_pct",4.99,2022
51059421001,"food_insecure_pct",17.45,2022
51059421001,"food_secure_pct",74.88,2022
51059421002,"at_risk_high_cnt",98,2022
51059421002,"at_risk_low_cnt",101,2022
51059421002,"at_risk_medium_cnt",35,2022
51059421002,"food_insecure_cnt",456,2022
51059421002,"food_secure_cnt",1404,2022
51059421002,"total_household_cnt",2095,2022
51059421002,"at_risk_high_pct",4.68,2022
51059421002,"at_risk_low_pct",4.82,2022
51059421002,"at_risk_medium_pct",1.67,2022
51059421002,"food_insecure_pct",21.77,2022
51059421002,"food_secure_pct",67.02,2022
51059421101,"at_risk_high_cnt",23,2022
51059421101,"at_risk_low_cnt",29,2022
51059421101,"at_risk_medium_cnt",80,2022
51059421101,"food_insecure_cnt",214,2022
51059421101,"food_secure_cnt",1836,2022
51059421101,"total_household_cnt",2182,2022
51059421101,"at_risk_high_pct",1.05,2022
51059421101,"at_risk_low_pct",1.33,2022
51059421101,"at_risk_medium_pct",3.67,2022
51059421101,"food_insecure_pct",9.81,2022
51059421101,"food_secure_pct",84.14,2022
51059421102,"at_risk_high_cnt",9,2022
51059421102,"at_risk_low_cnt",34,2022
51059421102,"at_risk_medium_cnt",14,2022
51059421102,"food_insecure_cnt",355,2022
51059421102,"food_secure_cnt",1013,2022
51059421102,"total_household_cnt",1424,2022
51059421102,"at_risk_high_pct",0.63,2022
51059421102,"at_risk_low_pct",2.39,2022
51059421102,"at_risk_medium_pct",0.98,2022
51059421102,"food_insecure_pct",24.93,2022
51059421102,"food_secure_pct",71.14,2022
51059421103,"at_risk_high_cnt",51,2022
51059421103,"at_risk_low_cnt",57,2022
51059421103,"at_risk_medium_cnt",32,2022
51059421103,"food_insecure_cnt",287,2022
51059421103,"food_secure_cnt",1652,2022
51059421103,"total_household_cnt",2079,2022
51059421103,"at_risk_high_pct",2.45,2022
51059421103,"at_risk_low_pct",2.74,2022
51059421103,"at_risk_medium_pct",1.54,2022
51059421103,"food_insecure_pct",13.8,2022
51059421103,"food_secure_pct",79.46,2022
51059421200,"at_risk_high_cnt",16,2022
51059421200,"at_risk_low_cnt",21,2022
51059421200,"at_risk_medium_cnt",14,2022
51059421200,"food_insecure_cnt",64,2022
51059421200,"food_secure_cnt",570,2022
51059421200,"total_household_cnt",686,2022
51059421200,"at_risk_high_pct",2.33,2022
51059421200,"at_risk_low_pct",3.06,2022
51059421200,"at_risk_medium_pct",2.04,2022
51059421200,"food_insecure_pct",9.33,2022
51059421200,"food_secure_pct",83.09,2022
51059421300,"at_risk_high_cnt",31,2022
51059421300,"at_risk_low_cnt",25,2022
51059421300,"at_risk_medium_cnt",43,2022
51059421300,"food_insecure_cnt",199,2022
51059421300,"food_secure_cnt",1113,2022
51059421300,"total_household_cnt",1411,2022
51059421300,"at_risk_high_pct",2.2,2022
51059421300,"at_risk_low_pct",1.77,2022
51059421300,"at_risk_medium_pct",3.05,2022
51059421300,"food_insecure_pct",14.1,2022
51059421300,"food_secure_pct",78.88,2022
51059421400,"at_risk_high_cnt",139,2022
51059421400,"at_risk_low_cnt",72,2022
51059421400,"at_risk_medium_cnt",44,2022
51059421400,"food_insecure_cnt",742,2022
51059421400,"food_secure_cnt",1319,2022
51059421400,"total_household_cnt",2315,2022
51059421400,"at_risk_high_pct",6,2022
51059421400,"at_risk_low_pct",3.11,2022
51059421400,"at_risk_medium_pct",1.9,2022
51059421400,"food_insecure_pct",32.05,2022
51059421400,"food_secure_pct",56.98,2022
51059421500,"at_risk_high_cnt",144,2022
51059421500,"at_risk_low_cnt",58,2022
51059421500,"at_risk_medium_cnt",20,2022
51059421500,"food_insecure_cnt",1194,2022
51059421500,"food_secure_cnt",873,2022
51059421500,"total_household_cnt",2290,2022
51059421500,"at_risk_high_pct",6.29,2022
51059421500,"at_risk_low_pct",2.53,2022
51059421500,"at_risk_medium_pct",0.87,2022
51059421500,"food_insecure_pct",52.14,2022
51059421500,"food_secure_pct",38.12,2022
51059421600,"at_risk_high_cnt",37,2022
51059421600,"at_risk_low_cnt",57,2022
51059421600,"at_risk_medium_cnt",110,2022
51059421600,"food_insecure_cnt",888,2022
51059421600,"food_secure_cnt",948,2022
51059421600,"total_household_cnt",2040,2022
51059421600,"at_risk_high_pct",1.81,2022
51059421600,"at_risk_low_pct",2.79,2022
51059421600,"at_risk_medium_pct",5.39,2022
51059421600,"food_insecure_pct",43.53,2022
51059421600,"food_secure_pct",46.47,2022
51059421701,"at_risk_high_cnt",32,2022
51059421701,"at_risk_low_cnt",31,2022
51059421701,"at_risk_medium_cnt",130,2022
51059421701,"food_insecure_cnt",583,2022
51059421701,"food_secure_cnt",802,2022
51059421701,"total_household_cnt",1578,2022
51059421701,"at_risk_high_pct",2.03,2022
51059421701,"at_risk_low_pct",1.96,2022
51059421701,"at_risk_medium_pct",8.24,2022
51059421701,"food_insecure_pct",36.95,2022
51059421701,"food_secure_pct",50.82,2022
51059421702,"at_risk_high_cnt",111,2022
51059421702,"at_risk_low_cnt",69,2022
51059421702,"at_risk_medium_cnt",58,2022
51059421702,"food_insecure_cnt",204,2022
51059421702,"food_secure_cnt",883,2022
51059421702,"total_household_cnt",1324,2022
51059421702,"at_risk_high_pct",8.38,2022
51059421702,"at_risk_low_pct",5.21,2022
51059421702,"at_risk_medium_pct",4.38,2022
51059421702,"food_insecure_pct",15.41,2022
51059421702,"food_secure_pct",66.69,2022
51059421800,"at_risk_high_cnt",47,2022
51059421800,"at_risk_low_cnt",40,2022
51059421800,"at_risk_medium_cnt",126,2022
51059421800,"food_insecure_cnt",757,2022
51059421800,"food_secure_cnt",1725,2022
51059421800,"total_household_cnt",2696,2022
51059421800,"at_risk_high_pct",1.74,2022
51059421800,"at_risk_low_pct",1.48,2022
51059421800,"at_risk_medium_pct",4.67,2022
51059421800,"food_insecure_pct",28.08,2022
51059421800,"food_secure_pct",63.98,2022
51059421900,"at_risk_high_cnt",34,2022
51059421900,"at_risk_low_cnt",33,2022
51059421900,"at_risk_medium_cnt",30,2022
51059421900,"food_insecure_cnt",423,2022
51059421900,"food_secure_cnt",330,2022
51059421900,"total_household_cnt",851,2022
51059421900,"at_risk_high_pct",4,2022
51059421900,"at_risk_low_pct",3.88,2022
51059421900,"at_risk_medium_pct",3.53,2022
51059421900,"food_insecure_pct",49.71,2022
51059421900,"food_secure_pct",38.78,2022
51059422000,"at_risk_high_cnt",32,2022
51059422000,"at_risk_low_cnt",21,2022
51059422000,"at_risk_medium_cnt",72,2022
51059422000,"food_insecure_cnt",280,2022
51059422000,"food_secure_cnt",817,2022
51059422000,"total_household_cnt",1221,2022
51059422000,"at_risk_high_pct",2.62,2022
51059422000,"at_risk_low_pct",1.72,2022
51059422000,"at_risk_medium_pct",5.9,2022
51059422000,"food_insecure_pct",22.93,2022
51059422000,"food_secure_pct",66.91,2022
51059422101,"at_risk_high_cnt",24,2022
51059422101,"at_risk_low_cnt",24,2022
51059422101,"at_risk_medium_cnt",135,2022
51059422101,"food_insecure_cnt",718,2022
51059422101,"food_secure_cnt",1486,2022
51059422101,"total_household_cnt",2387,2022
51059422101,"at_risk_high_pct",1.01,2022
51059422101,"at_risk_low_pct",1.01,2022
51059422101,"at_risk_medium_pct",5.66,2022
51059422101,"food_insecure_pct",30.08,2022
51059422101,"food_secure_pct",62.25,2022
51059422102,"at_risk_high_cnt",65,2022
51059422102,"at_risk_low_cnt",35,2022
51059422102,"at_risk_medium_cnt",107,2022
51059422102,"food_insecure_cnt",391,2022
51059422102,"food_secure_cnt",1473,2022
51059422102,"total_household_cnt",2072,2022
51059422102,"at_risk_high_pct",3.14,2022
51059422102,"at_risk_low_pct",1.69,2022
51059422102,"at_risk_medium_pct",5.16,2022
51059422102,"food_insecure_pct",18.87,2022
51059422102,"food_secure_pct",71.09,2022
51059422201,"at_risk_high_cnt",23,2022
51059422201,"at_risk_low_cnt",29,2022
51059422201,"at_risk_medium_cnt",67,2022
51059422201,"food_insecure_cnt",281,2022
51059422201,"food_secure_cnt",939,2022
51059422201,"total_household_cnt",1338,2022
51059422201,"at_risk_high_pct",1.72,2022
51059422201,"at_risk_low_pct",2.17,2022
51059422201,"at_risk_medium_pct",5.01,2022
51059422201,"food_insecure_pct",21,2022
51059422201,"food_secure_pct",70.18,2022
51059422202,"at_risk_high_cnt",61,2022
51059422202,"at_risk_low_cnt",35,2022
51059422202,"at_risk_medium_cnt",111,2022
51059422202,"food_insecure_cnt",694,2022
51059422202,"food_secure_cnt",1409,2022
51059422202,"total_household_cnt",2310,2022
51059422202,"at_risk_high_pct",2.64,2022
51059422202,"at_risk_low_pct",1.52,2022
51059422202,"at_risk_medium_pct",4.81,2022
51059422202,"food_insecure_pct",30.04,2022
51059422202,"food_secure_pct",61,2022
51059422301,"at_risk_high_cnt",15,2022
51059422301,"at_risk_low_cnt",15,2022
51059422301,"at_risk_medium_cnt",47,2022
51059422301,"food_insecure_cnt",194,2022
51059422301,"food_secure_cnt",983,2022
51059422301,"total_household_cnt",1254,2022
51059422301,"at_risk_high_pct",1.2,2022
51059422301,"at_risk_low_pct",1.2,2022
51059422301,"at_risk_medium_pct",3.75,2022
51059422301,"food_insecure_pct",15.47,2022
51059422301,"food_secure_pct",78.39,2022
51059422302,"at_risk_high_cnt",38,2022
51059422302,"at_risk_low_cnt",53,2022
51059422302,"at_risk_medium_cnt",73,2022
51059422302,"food_insecure_cnt",776,2022
51059422302,"food_secure_cnt",1820,2022
51059422302,"total_household_cnt",2759,2022
51059422302,"at_risk_high_pct",1.38,2022
51059422302,"at_risk_low_pct",1.92,2022
51059422302,"at_risk_medium_pct",2.65,2022
51059422302,"food_insecure_pct",28.13,2022
51059422302,"food_secure_pct",65.97,2022
51059422401,"at_risk_high_cnt",21,2022
51059422401,"at_risk_low_cnt",19,2022
51059422401,"at_risk_medium_cnt",39,2022
51059422401,"food_insecure_cnt",166,2022
51059422401,"food_secure_cnt",931,2022
51059422401,"total_household_cnt",1176,2022
51059422401,"at_risk_high_pct",1.79,2022
51059422401,"at_risk_low_pct",1.62,2022
51059422401,"at_risk_medium_pct",3.32,2022
51059422401,"food_insecure_pct",14.12,2022
51059422401,"food_secure_pct",79.17,2022
51059422402,"at_risk_high_cnt",22,2022
51059422402,"at_risk_low_cnt",51,2022
51059422402,"at_risk_medium_cnt",12,2022
51059422402,"food_insecure_cnt",492,2022
51059422402,"food_secure_cnt",1575,2022
51059422402,"total_household_cnt",2152,2022
51059422402,"at_risk_high_pct",1.02,2022
51059422402,"at_risk_low_pct",2.37,2022
51059422402,"at_risk_medium_pct",0.56,2022
51059422402,"food_insecure_pct",22.86,2022
51059422402,"food_secure_pct",73.19,2022
51059422403,"at_risk_high_cnt",22,2022
51059422403,"at_risk_low_cnt",10,2022
51059422403,"at_risk_medium_cnt",13,2022
51059422403,"food_insecure_cnt",88,2022
51059422403,"food_secure_cnt",826,2022
51059422403,"total_household_cnt",959,2022
51059422403,"at_risk_high_pct",2.29,2022
51059422403,"at_risk_low_pct",1.04,2022
51059422403,"at_risk_medium_pct",1.36,2022
51059422403,"food_insecure_pct",9.18,2022
51059422403,"food_secure_pct",86.13,2022
51059430101,"at_risk_high_cnt",11,2022
51059430101,"at_risk_low_cnt",48,2022
51059430101,"at_risk_medium_cnt",17,2022
51059430101,"food_insecure_cnt",150,2022
51059430101,"food_secure_cnt",1277,2022
51059430101,"total_household_cnt",1503,2022
51059430101,"at_risk_high_pct",0.73,2022
51059430101,"at_risk_low_pct",3.19,2022
51059430101,"at_risk_medium_pct",1.13,2022
51059430101,"food_insecure_pct",9.98,2022
51059430101,"food_secure_pct",84.96,2022
51059430102,"at_risk_high_cnt",22,2022
51059430102,"at_risk_low_cnt",18,2022
51059430102,"at_risk_medium_cnt",40,2022
51059430102,"food_insecure_cnt",259,2022
51059430102,"food_secure_cnt",704,2022
51059430102,"total_household_cnt",1042,2022
51059430102,"at_risk_high_pct",2.11,2022
51059430102,"at_risk_low_pct",1.73,2022
51059430102,"at_risk_medium_pct",3.84,2022
51059430102,"food_insecure_pct",24.86,2022
51059430102,"food_secure_pct",67.56,2022
51059430201,"at_risk_high_cnt",9,2022
51059430201,"at_risk_low_cnt",24,2022
51059430201,"at_risk_medium_cnt",59,2022
51059430201,"food_insecure_cnt",276,2022
51059430201,"food_secure_cnt",1036,2022
51059430201,"total_household_cnt",1404,2022
51059430201,"at_risk_high_pct",0.64,2022
51059430201,"at_risk_low_pct",1.71,2022
51059430201,"at_risk_medium_pct",4.2,2022
51059430201,"food_insecure_pct",19.66,2022
51059430201,"food_secure_pct",73.79,2022
51059430202,"at_risk_high_cnt",26,2022
51059430202,"at_risk_low_cnt",61,2022
51059430202,"at_risk_medium_cnt",39,2022
51059430202,"food_insecure_cnt",312,2022
51059430202,"food_secure_cnt",1244,2022
51059430202,"total_household_cnt",1682,2022
51059430202,"at_risk_high_pct",1.55,2022
51059430202,"at_risk_low_pct",3.63,2022
51059430202,"at_risk_medium_pct",2.32,2022
51059430202,"food_insecure_pct",18.55,2022
51059430202,"food_secure_pct",73.96,2022
51059430203,"at_risk_high_cnt",4,2022
51059430203,"at_risk_low_cnt",12,2022
51059430203,"at_risk_medium_cnt",28,2022
51059430203,"food_insecure_cnt",152,2022
51059430203,"food_secure_cnt",688,2022
51059430203,"total_household_cnt",883,2022
51059430203,"at_risk_high_pct",0.45,2022
51059430203,"at_risk_low_pct",1.36,2022
51059430203,"at_risk_medium_pct",3.17,2022
51059430203,"food_insecure_pct",17.21,2022
51059430203,"food_secure_pct",77.92,2022
51059430400,"at_risk_high_cnt",52,2022
51059430400,"at_risk_low_cnt",21,2022
51059430400,"at_risk_medium_cnt",40,2022
51059430400,"food_insecure_cnt",434,2022
51059430400,"food_secure_cnt",1649,2022
51059430400,"total_household_cnt",2196,2022
51059430400,"at_risk_high_pct",2.37,2022
51059430400,"at_risk_low_pct",0.96,2022
51059430400,"at_risk_medium_pct",1.82,2022
51059430400,"food_insecure_pct",19.76,2022
51059430400,"food_secure_pct",75.09,2022
51059430500,"at_risk_high_cnt",13,2022
51059430500,"at_risk_low_cnt",10,2022
51059430500,"at_risk_medium_cnt",7,2022
51059430500,"food_insecure_cnt",100,2022
51059430500,"food_secure_cnt",418,2022
51059430500,"total_household_cnt",548,2022
51059430500,"at_risk_high_pct",2.37,2022
51059430500,"at_risk_low_pct",1.82,2022
51059430500,"at_risk_medium_pct",1.28,2022
51059430500,"food_insecure_pct",18.25,2022
51059430500,"food_secure_pct",76.28,2022
51059430600,"at_risk_high_cnt",21,2022
51059430600,"at_risk_low_cnt",53,2022
51059430600,"at_risk_medium_cnt",36,2022
51059430600,"food_insecure_cnt",697,2022
51059430600,"food_secure_cnt",1033,2022
51059430600,"total_household_cnt",1840,2022
51059430600,"at_risk_high_pct",1.14,2022
51059430600,"at_risk_low_pct",2.88,2022
51059430600,"at_risk_medium_pct",1.96,2022
51059430600,"food_insecure_pct",37.88,2022
