geoid,region_type,region_name,year,value,measure,measure_type
51103,county,"Lancaster County, Virginia",2019,74.35047094772902,perc_dental_visit,percent
51105,county,"Lee County, Virginia",2019,73.26612994214867,perc_dental_visit,percent
51107,county,"Loudoun County, Virginia",2019,70.13503188421042,perc_dental_visit,percent
51109,county,"Louisa County, Virginia",2019,61.62557195567332,perc_dental_visit,percent
51111,county,"Lunenburg County, Virginia",2019,69.01682449074622,perc_dental_visit,percent
51113,county,"Madison County, Virginia",2019,65.31745324288322,perc_dental_visit,percent
51115,county,"Mathews County, Virginia",2019,63.956650136298755,perc_dental_visit,percent
51117,county,"Mecklenburg County, Virginia",2019,65.988953865,perc_dental_visit,percent
51119,county,"Middlesex County, Virginia",2019,76.82034926760328,perc_dental_visit,percent
51121,county,"Montgomery County, Virginia",2019,68.9294635083412,perc_dental_visit,percent
51125,county,"Nelson County, Virginia",2019,76.14319306465659,perc_dental_visit,percent
51127,county,"New Kent County, Virginia",2019,79.21397768613005,perc_dental_visit,percent
51131,county,"Northampton County, Virginia",2019,56.98061391993219,perc_dental_visit,percent
51133,county,"Northumberland County, Virginia",2019,62.30129615393823,perc_dental_visit,percent
51135,county,"Nottoway County, Virginia",2019,71.10649294215882,perc_dental_visit,percent
51137,county,"Orange County, Virginia",2019,69.08947345357528,perc_dental_visit,percent
51139,county,"Page County, Virginia",2019,70.15740315285197,perc_dental_visit,percent
51141,county,"Patrick County, Virginia",2019,70.94649677656122,perc_dental_visit,percent
51143,county,"Pittsylvania County, Virginia",2019,77.4719752559709,perc_dental_visit,percent
51145,county,"Powhatan County, Virginia",2019,69.0551232461034,perc_dental_visit,percent
51147,county,"Prince Edward County, Virginia",2019,75.25111425333542,perc_dental_visit,percent
51149,county,"Prince George County, Virginia",2019,72.83766514698934,perc_dental_visit,percent
51153,county,"Prince William County, Virginia",2019,63.950737567465545,perc_dental_visit,percent
51155,county,"Pulaski County, Virginia",2019,72.1119778111919,perc_dental_visit,percent
51157,county,"Rappahannock County, Virginia",2019,72.00481747382099,perc_dental_visit,percent
51159,county,"Richmond County, Virginia",2019,77.1633456601138,perc_dental_visit,percent
51161,county,"Roanoke County, Virginia",2019,70.84305038506491,perc_dental_visit,percent
51163,county,"Rockbridge County, Virginia",2019,78.04656728756557,perc_dental_visit,percent
51165,county,"Rockingham County, Virginia",2019,76.93662161087889,perc_dental_visit,percent
51167,county,"Russell County, Virginia",2019,78.14917102444693,perc_dental_visit,percent
51169,county,"Scott County, Virginia",2019,73.43052397445395,perc_dental_visit,percent
51171,county,"Shenandoah County, Virginia",2019,64.62002353571712,perc_dental_visit,percent
51173,county,"Smyth County, Virginia",2019,73.07782731921414,perc_dental_visit,percent
51175,county,"Southampton County, Virginia",2019,70.3502949050145,perc_dental_visit,percent
51177,county,"Spotsylvania County, Virginia",2019,68.11632784648,perc_dental_visit,percent
51179,county,"Stafford County, Virginia",2019,69.7455974199834,perc_dental_visit,percent
51181,county,"Surry County, Virginia",2019,66.77464515944925,perc_dental_visit,percent
51183,county,"Sussex County, Virginia",2019,70.0812411381208,perc_dental_visit,percent
51185,county,"Tazewell County, Virginia",2019,81.39706877711417,perc_dental_visit,percent
51187,county,"Warren County, Virginia",2019,75.53362805541765,perc_dental_visit,percent
51191,county,"Washington County, Virginia",2019,77.30075929656472,perc_dental_visit,percent
51193,county,"Westmoreland County, Virginia",2019,70.89919889698197,perc_dental_visit,percent
51195,county,"Wise County, Virginia",2019,69.04316186669571,perc_dental_visit,percent
51197,county,"Wythe County, Virginia",2019,69.3350039453911,perc_dental_visit,percent
51199,county,"York County, Virginia",2019,75.00489095250667,perc_dental_visit,percent
51510,county,"Alexandria city, Virginia",2019,71.55658686782864,perc_dental_visit,percent
51520,county,"Bristol city, Virginia",2019,75.65381043987783,perc_dental_visit,percent
51530,county,"Buena Vista city, Virginia",2019,67.990520225,perc_dental_visit,percent
51540,county,"Charlottesville city, Virginia",2019,66.51306858686235,perc_dental_visit,percent
51550,county,"Chesapeake city, Virginia",2019,62.3257382548015,perc_dental_visit,percent
51570,county,"Colonial Heights city, Virginia",2019,70.2090852209455,perc_dental_visit,percent
51580,county,"Covington city, Virginia",2019,74.60552204588693,perc_dental_visit,percent
51590,county,"Danville city, Virginia",2019,66.60848587139418,perc_dental_visit,percent
51595,county,"Emporia city, Virginia",2019,73.75532242629723,perc_dental_visit,percent
51600,county,"Fairfax city, Virginia",2019,69.35362288223331,perc_dental_visit,percent
51610,county,"Falls Church city, Virginia",2019,71.42857271535742,perc_dental_visit,percent
51620,county,"Franklin city, Virginia",2019,62.83224008734544,perc_dental_visit,percent
51630,county,"Fredericksburg city, Virginia",2019,72.81761356598014,perc_dental_visit,percent
51640,county,"Galax city, Virginia",2019,80.34660313678948,perc_dental_visit,percent
51650,county,"Hampton city, Virginia",2019,70.25743628676618,perc_dental_visit,percent
51660,county,"Harrisonburg city, Virginia",2019,74.518672011585,perc_dental_visit,percent
51670,county,"Hopewell city, Virginia",2019,64.31956567466534,perc_dental_visit,percent
51678,county,"Lexington city, Virginia",2019,69.11263642499999,perc_dental_visit,percent
51680,county,"Lynchburg city, Virginia",2019,68.77610129167324,perc_dental_visit,percent
51683,county,"Manassas city, Virginia",2019,72.76832391585431,perc_dental_visit,percent
51685,county,"Manassas Park city, Virginia",2019,70.84293055933028,perc_dental_visit,percent
51690,county,"Martinsville city, Virginia",2019,75.95186171959651,perc_dental_visit,percent
51700,county,"Newport News city, Virginia",2019,68.09006174207039,perc_dental_visit,percent
51710,county,"Norfolk city, Virginia",2019,67.25320049563337,perc_dental_visit,percent
51720,county,"Norton city, Virginia",2019,59.43335830000001,perc_dental_visit,percent
51730,county,"Petersburg city, Virginia",2019,60.4179386138456,perc_dental_visit,percent
51735,county,"Poquoson city, Virginia",2019,72.40386083626306,perc_dental_visit,percent
51740,county,"Portsmouth city, Virginia",2019,64.64066720171232,perc_dental_visit,percent
51750,county,"Radford city, Virginia",2019,66.34428680101153,perc_dental_visit,percent
51760,county,"Richmond city, Virginia",2019,62.77039845166378,perc_dental_visit,percent
51770,county,"Roanoke city, Virginia",2019,71.44194683309821,perc_dental_visit,percent
51775,county,"Salem city, Virginia",2019,78.8551059133737,perc_dental_visit,percent
51790,county,"Staunton city, Virginia",2019,64.613802727906,perc_dental_visit,percent
51800,county,"Suffolk city, Virginia",2019,69.12371304165823,perc_dental_visit,percent
51810,county,"Virginia Beach city, Virginia",2019,66.01055380167661,perc_dental_visit,percent
51820,county,"Waynesboro city, Virginia",2019,75.4627740788281,perc_dental_visit,percent
51830,county,"Williamsburg city, Virginia",2019,58.270726094138645,perc_dental_visit,percent
51840,county,"Winchester city, Virginia",2019,65.85625221324985,perc_dental_visit,percent
