"geoid","region_type","region_name","measure","value","year","measure_type"
"110010023011","block group","Block Group 1, Census Tract 23.01, District of Columbia","obgyn_pop_cnt",802,2021,"count"
"110010023012","block group","Block Group 2, Census Tract 23.01, District of Columbia","obgyn_pop_cnt",771,2021,"count"
"110010023021","block group","Block Group 1, Census Tract 23.02, District of Columbia","obgyn_pop_cnt",937,2021,"count"
"110010024001","block group","Block Group 1, Census Tract 24, District of Columbia","obgyn_pop_cnt",607,2021,"count"
"110010024002","block group","Block Group 2, Census Tract 24, District of Columbia","obgyn_pop_cnt",541,2021,"count"
"110010024003","block group","Block Group 3, Census Tract 24, District of Columbia","obgyn_pop_cnt",445,2021,"count"
"110010024004","block group","Block Group 4, Census Tract 24, District of Columbia","obgyn_pop_cnt",509,2021,"count"
"110010025011","block group","Block Group 1, Census Tract 25.01, District of Columbia","obgyn_pop_cnt",524,2021,"count"
"110010025012","block group","Block Group 2, Census Tract 25.01, District of Columbia","obgyn_pop_cnt",672,2021,"count"
"110010025021","block group","Block Group 1, Census Tract 25.02, District of Columbia","obgyn_pop_cnt",638,2021,"count"
"110010025022","block group","Block Group 2, Census Tract 25.02, District of Columbia","obgyn_pop_cnt",922,2021,"count"
"110010025023","block group","Block Group 3, Census Tract 25.02, District of Columbia","obgyn_pop_cnt",469,2021,"count"
"110010025024","block group","Block Group 4, Census Tract 25.02, District of Columbia","obgyn_pop_cnt",762,2021,"count"
"110010026001","block group","Block Group 1, Census Tract 26, District of Columbia","obgyn_pop_cnt",586,2021,"count"
"110010026002","block group","Block Group 2, Census Tract 26, District of Columbia","obgyn_pop_cnt",551,2021,"count"
"110010027011","block group","Block Group 1, Census Tract 27.01, District of Columbia","obgyn_pop_cnt",247,2021,"count"
"110010027012","block group","Block Group 2, Census Tract 27.01, District of Columbia","obgyn_pop_cnt",832,2021,"count"
"110010027013","block group","Block Group 3, Census Tract 27.01, District of Columbia","obgyn_pop_cnt",382,2021,"count"
"110010027014","block group","Block Group 4, Census Tract 27.01, District of Columbia","obgyn_pop_cnt",892,2021,"count"
"110010027021","block group","Block Group 1, Census Tract 27.02, District of Columbia","obgyn_pop_cnt",710,2021,"count"
"110010027022","block group","Block Group 2, Census Tract 27.02, District of Columbia","obgyn_pop_cnt",1406,2021,"count"
"110010027023","block group","Block Group 3, Census Tract 27.02, District of Columbia","obgyn_pop_cnt",605,2021,"count"
"110010028011","block group","Block Group 1, Census Tract 28.01, District of Columbia","obgyn_pop_cnt",1024,2021,"count"
"110010028012","block group","Block Group 2, Census Tract 28.01, District of Columbia","obgyn_pop_cnt",874,2021,"count"
"110010028021","block group","Block Group 1, Census Tract 28.02, District of Columbia","obgyn_pop_cnt",1364,2021,"count"
"110010028022","block group","Block Group 2, Census Tract 28.02, District of Columbia","obgyn_pop_cnt",773,2021,"count"
"110010029001","block group","Block Group 1, Census Tract 29, District of Columbia","obgyn_pop_cnt",836,2021,"count"
"110010029002","block group","Block Group 2, Census Tract 29, District of Columbia","obgyn_pop_cnt",992,2021,"count"
"110010030001","block group","Block Group 1, Census Tract 30, District of Columbia","obgyn_pop_cnt",823,2021,"count"
"110010030002","block group","Block Group 2, Census Tract 30, District of Columbia","obgyn_pop_cnt",1015,2021,"count"
"110010031001","block group","Block Group 1, Census Tract 31, District of Columbia","obgyn_pop_cnt",1596,2021,"count"
"110010032001","block group","Block Group 1, Census Tract 32, District of Columbia","obgyn_pop_cnt",809,2021,"count"
"110010032002","block group","Block Group 2, Census Tract 32, District of Columbia","obgyn_pop_cnt",388,2021,"count"
"110010032003","block group","Block Group 3, Census Tract 32, District of Columbia","obgyn_pop_cnt",592,2021,"count"
"110010032004","block group","Block Group 4, Census Tract 32, District of Columbia","obgyn_pop_cnt",789,2021,"count"
"110010033011","block group","Block Group 1, Census Tract 33.01, District of Columbia","obgyn_pop_cnt",745,2021,"count"
"110010033012","block group","Block Group 2, Census Tract 33.01, District of Columbia","obgyn_pop_cnt",595,2021,"count"
"110010033013","block group","Block Group 3, Census Tract 33.01, District of Columbia","obgyn_pop_cnt",582,2021,"count"
"110010033021","block group","Block Group 1, Census Tract 33.02, District of Columbia","obgyn_pop_cnt",546,2021,"count"
"110010033022","block group","Block Group 2, Census Tract 33.02, District of Columbia","obgyn_pop_cnt",600,2021,"count"
"110010034001","block group","Block Group 1, Census Tract 34, District of Columbia","obgyn_pop_cnt",746,2021,"count"
"110010034002","block group","Block Group 2, Census Tract 34, District of Columbia","obgyn_pop_cnt",2118,2021,"count"
"110010035001","block group","Block Group 1, Census Tract 35, District of Columbia","obgyn_pop_cnt",552,2021,"count"
"110010035002","block group","Block Group 2, Census Tract 35, District of Columbia","obgyn_pop_cnt",2125,2021,"count"
"110010036001","block group","Block Group 1, Census Tract 36, District of Columbia","obgyn_pop_cnt",745,2021,"count"
"110010036002","block group","Block Group 2, Census Tract 36, District of Columbia","obgyn_pop_cnt",663,2021,"count"
"110010036003","block group","Block Group 3, Census Tract 36, District of Columbia","obgyn_pop_cnt",710,2021,"count"
"110010037001","block group","Block Group 1, Census Tract 37, District of Columbia","obgyn_pop_cnt",691,2021,"count"
"110010037002","block group","Block Group 2, Census Tract 37, District of Columbia","obgyn_pop_cnt",955,2021,"count"
"110010037003","block group","Block Group 3, Census Tract 37, District of Columbia","obgyn_pop_cnt",486,2021,"count"
"110010038001","block group","Block Group 1, Census Tract 38, District of Columbia","obgyn_pop_cnt",718,2021,"count"
"110010038002","block group","Block Group 2, Census Tract 38, District of Columbia","obgyn_pop_cnt",820,2021,"count"
"110010038003","block group","Block Group 3, Census Tract 38, District of Columbia","obgyn_pop_cnt",543,2021,"count"
"110010039001","block group","Block Group 1, Census Tract 39, District of Columbia","obgyn_pop_cnt",762,2021,"count"
"110010039002","block group","Block Group 2, Census Tract 39, District of Columbia","obgyn_pop_cnt",352,2021,"count"
"110010039003","block group","Block Group 3, Census Tract 39, District of Columbia","obgyn_pop_cnt",491,2021,"count"
"110010039004","block group","Block Group 4, Census Tract 39, District of Columbia","obgyn_pop_cnt",582,2021,"count"
"110010040011","block group","Block Group 1, Census Tract 40.01, District of Columbia","obgyn_pop_cnt",743,2021,"count"
"110010040012","block group","Block Group 2, Census Tract 40.01, District of Columbia","obgyn_pop_cnt",430,2021,"count"
"110010040013","block group","Block Group 3, Census Tract 40.01, District of Columbia","obgyn_pop_cnt",824,2021,"count"
"110010040021","block group","Block Group 1, Census Tract 40.02, District of Columbia","obgyn_pop_cnt",358,2021,"count"
"110010040022","block group","Block Group 2, Census Tract 40.02, District of Columbia","obgyn_pop_cnt",915,2021,"count"
"110010040023","block group","Block Group 3, Census Tract 40.02, District of Columbia","obgyn_pop_cnt",334,2021,"count"
"110010041001","block group","Block Group 1, Census Tract 41, District of Columbia","obgyn_pop_cnt",550,2021,"count"
"110010041002","block group","Block Group 2, Census Tract 41, District of Columbia","obgyn_pop_cnt",293,2021,"count"
"110010041003","block group","Block Group 3, Census Tract 41, District of Columbia","obgyn_pop_cnt",519,2021,"count"
"110010042011","block group","Block Group 1, Census Tract 42.01, District of Columbia","obgyn_pop_cnt",684,2021,"count"
"110010042012","block group","Block Group 2, Census Tract 42.01, District of Columbia","obgyn_pop_cnt",939,2021,"count"
"110010042021","block group","Block Group 1, Census Tract 42.02, District of Columbia","obgyn_pop_cnt",647,2021,"count"
"110010042022","block group","Block Group 2, Census Tract 42.02, District of Columbia","obgyn_pop_cnt",583,2021,"count"
"110010043001","block group","Block Group 1, Census Tract 43, District of Columbia","obgyn_pop_cnt",1201,2021,"count"
"110010043002","block group","Block Group 2, Census Tract 43, District of Columbia","obgyn_pop_cnt",955,2021,"count"
"110010044001","block group","Block Group 1, Census Tract 44, District of Columbia","obgyn_pop_cnt",1582,2021,"count"
"110010044002","block group","Block Group 2, Census Tract 44, District of Columbia","obgyn_pop_cnt",914,2021,"count"
"110010046001","block group","Block Group 1, Census Tract 46, District of Columbia","obgyn_pop_cnt",554,2021,"count"
"110010046002","block group","Block Group 2, Census Tract 46, District of Columbia","obgyn_pop_cnt",753,2021,"count"
"110010047011","block group","Block Group 1, Census Tract 47.01, District of Columbia","obgyn_pop_cnt",496,2021,"count"
"110010047012","block group","Block Group 2, Census Tract 47.01, District of Columbia","obgyn_pop_cnt",1833,2021,"count"
"110010047021","block group","Block Group 1, Census Tract 47.02, District of Columbia","obgyn_pop_cnt",1902,2021,"count"
"110010048011","block group","Block Group 1, Census Tract 48.01, District of Columbia","obgyn_pop_cnt",1345,2021,"count"
"110010048021","block group","Block Group 1, Census Tract 48.02, District of Columbia","obgyn_pop_cnt",610,2021,"count"
"110010048022","block group","Block Group 2, Census Tract 48.02, District of Columbia","obgyn_pop_cnt",1033,2021,"count"
"110010049011","block group","Block Group 1, Census Tract 49.01, District of Columbia","obgyn_pop_cnt",459,2021,"count"
"110010049012","block group","Block Group 2, Census Tract 49.01, District of Columbia","obgyn_pop_cnt",840,2021,"count"
"110010049021","block group","Block Group 1, Census Tract 49.02, District of Columbia","obgyn_pop_cnt",328,2021,"count"
"110010049022","block group","Block Group 2, Census Tract 49.02, District of Columbia","obgyn_pop_cnt",1404,2021,"count"
"110010050011","block group","Block Group 1, Census Tract 50.01, District of Columbia","obgyn_pop_cnt",376,2021,"count"
"110010050012","block group","Block Group 2, Census Tract 50.01, District of Columbia","obgyn_pop_cnt",530,2021,"count"
"110010050021","block group","Block Group 1, Census Tract 50.02, District of Columbia","obgyn_pop_cnt",827,2021,"count"
"110010050022","block group","Block Group 2, Census Tract 50.02, District of Columbia","obgyn_pop_cnt",862,2021,"count"
"110010050023","block group","Block Group 3, Census Tract 50.02, District of Columbia","obgyn_pop_cnt",444,2021,"count"
"110010050024","block group","Block Group 4, Census Tract 50.02, District of Columbia","obgyn_pop_cnt",367,2021,"count"
"110010052011","block group","Block Group 1, Census Tract 52.01, District of Columbia","obgyn_pop_cnt",824,2021,"count"
"110010052012","block group","Block Group 2, Census Tract 52.01, District of Columbia","obgyn_pop_cnt",811,2021,"count"
"110010052013","block group","Block Group 3, Census Tract 52.01, District of Columbia","obgyn_pop_cnt",522,2021,"count"
"110010052014","block group","Block Group 4, Census Tract 52.01, District of Columbia","obgyn_pop_cnt",726,2021,"count"
"110010053011","block group","Block Group 1, Census Tract 53.01, District of Columbia","obgyn_pop_cnt",586,2021,"count"
"110010053012","block group","Block Group 2, Census Tract 53.01, District of Columbia","obgyn_pop_cnt",497,2021,"count"
"110010053013","block group","Block Group 3, Census Tract 53.01, District of Columbia","obgyn_pop_cnt",922,2021,"count"
"110010053014","block group","Block Group 4, Census Tract 53.01, District of Columbia","obgyn_pop_cnt",529,2021,"count"
"110010055001","block group","Block Group 1, Census Tract 55, District of Columbia","obgyn_pop_cnt",618,2021,"count"
"110010055002","block group","Block Group 2, Census Tract 55, District of Columbia","obgyn_pop_cnt",934,2021,"count"
"110010055003","block group","Block Group 3, Census Tract 55, District of Columbia","obgyn_pop_cnt",719,2021,"count"
"110010055004","block group","Block Group 4, Census Tract 55, District of Columbia","obgyn_pop_cnt",385,2021,"count"
"110010055005","block group","Block Group 5, Census Tract 55, District of Columbia","obgyn_pop_cnt",350,2021,"count"
"110010056001","block group","Block Group 1, Census Tract 56, District of Columbia","obgyn_pop_cnt",1009,2021,"count"
"110010056002","block group","Block Group 2, Census Tract 56, District of Columbia","obgyn_pop_cnt",993,2021,"count"
"110010056003","block group","Block Group 3, Census Tract 56, District of Columbia","obgyn_pop_cnt",1095,2021,"count"
"110010056004","block group","Block Group 4, Census Tract 56, District of Columbia","obgyn_pop_cnt",421,2021,"count"
"110010058001","block group","Block Group 1, Census Tract 58, District of Columbia","obgyn_pop_cnt",796,2021,"count"
"110010058002","block group","Block Group 2, Census Tract 58, District of Columbia","obgyn_pop_cnt",1025,2021,"count"
"110010059001","block group","Block Group 1, Census Tract 59, District of Columbia","obgyn_pop_cnt",1164,2021,"count"
"110010062021","block group","Block Group 1, Census Tract 62.02, District of Columbia","obgyn_pop_cnt",20,2021,"count"
"110010064001","block group","Block Group 1, Census Tract 64, District of Columbia","obgyn_pop_cnt",844,2021,"count"
"110010064002","block group","Block Group 2, Census Tract 64, District of Columbia","obgyn_pop_cnt",489,2021,"count"
"110010065001","block group","Block Group 1, Census Tract 65, District of Columbia","obgyn_pop_cnt",626,2021,"count"
"110010065002","block group","Block Group 2, Census Tract 65, District of Columbia","obgyn_pop_cnt",801,2021,"count"
"110010066001","block group","Block Group 1, Census Tract 66, District of Columbia","obgyn_pop_cnt",954,2021,"count"
"110010067001","block group","Block Group 1, Census Tract 67, District of Columbia","obgyn_pop_cnt",693,2021,"count"
"110010067002","block group","Block Group 2, Census Tract 67, District of Columbia","obgyn_pop_cnt",541,2021,"count"
"110010067003","block group","Block Group 3, Census Tract 67, District of Columbia","obgyn_pop_cnt",699,2021,"count"
"110010068011","block group","Block Group 1, Census Tract 68.01, District of Columbia","obgyn_pop_cnt",916,2021,"count"
"110010068012","block group","Block Group 2, Census Tract 68.01, District of Columbia","obgyn_pop_cnt",274,2021,"count"
"110010068021","block group","Block Group 1, Census Tract 68.02, District of Columbia","obgyn_pop_cnt",435,2021,"count"
"110010068022","block group","Block Group 2, Census Tract 68.02, District of Columbia","obgyn_pop_cnt",732,2021,"count"
"110010068041","block group","Block Group 1, Census Tract 68.04, District of Columbia","obgyn_pop_cnt",354,2021,"count"
"110010069001","block group","Block Group 1, Census Tract 69, District of Columbia","obgyn_pop_cnt",685,2021,"count"
"110010069002","block group","Block Group 2, Census Tract 69, District of Columbia","obgyn_pop_cnt",461,2021,"count"
"110010070001","block group","Block Group 1, Census Tract 70, District of Columbia","obgyn_pop_cnt",514,2021,"count"
"110010070002","block group","Block Group 2, Census Tract 70, District of Columbia","obgyn_pop_cnt",413,2021,"count"
"110010071001","block group","Block Group 1, Census Tract 71, District of Columbia","obgyn_pop_cnt",232,2021,"count"
"110010071002","block group","Block Group 2, Census Tract 71, District of Columbia","obgyn_pop_cnt",1263,2021,"count"
"110010072001","block group","Block Group 1, Census Tract 72, District of Columbia","obgyn_pop_cnt",2254,2021,"count"
"110010072002","block group","Block Group 2, Census Tract 72, District of Columbia","obgyn_pop_cnt",1031,2021,"count"
"110010073011","block group","Block Group 1, Census Tract 73.01, District of Columbia","obgyn_pop_cnt",1213,2021,"count"
"110010073041","block group","Block Group 1, Census Tract 73.04, District of Columbia","obgyn_pop_cnt",1228,2021,"count"
"110010073042","block group","Block Group 2, Census Tract 73.04, District of Columbia","obgyn_pop_cnt",564,2021,"count"
"110010073043","block group","Block Group 3, Census Tract 73.04, District of Columbia","obgyn_pop_cnt",277,2021,"count"
"110010074011","block group","Block Group 1, Census Tract 74.01, District of Columbia","obgyn_pop_cnt",341,2021,"count"
"110010074012","block group","Block Group 2, Census Tract 74.01, District of Columbia","obgyn_pop_cnt",424,2021,"count"
"110010074031","block group","Block Group 1, Census Tract 74.03, District of Columbia","obgyn_pop_cnt",1316,2021,"count"
"110010074041","block group","Block Group 1, Census Tract 74.04, District of Columbia","obgyn_pop_cnt",653,2021,"count"
"110010074042","block group","Block Group 2, Census Tract 74.04, District of Columbia","obgyn_pop_cnt",768,2021,"count"
"110010074043","block group","Block Group 3, Census Tract 74.04, District of Columbia","obgyn_pop_cnt",91,2021,"count"
"110010074061","block group","Block Group 1, Census Tract 74.06, District of Columbia","obgyn_pop_cnt",1140,2021,"count"
"110010074062","block group","Block Group 2, Census Tract 74.06, District of Columbia","obgyn_pop_cnt",661,2021,"count"
"110010074071","block group","Block Group 1, Census Tract 74.07, District of Columbia","obgyn_pop_cnt",665,2021,"count"
"110010074072","block group","Block Group 2, Census Tract 74.07, District of Columbia","obgyn_pop_cnt",1031,2021,"count"
