"geoid","measure","value","year"
"24017850600","food_insecure_cnt",388,2022
"24017850600","food_secure_cnt",1175,2022
"24017850600","total_household_cnt",1663,2022
"24017850600","at_risk_high_pct",1.2,2022
"24017850600","at_risk_low_pct",0.96,2022
"24017850600","at_risk_medium_pct",3.73,2022
"24017850600","food_insecure_pct",23.33,2022
"24017850600","food_secure_pct",70.66,2022
"24017850706","at_risk_high_cnt",12,2022
"24017850706","at_risk_low_cnt",70,2022
"24017850706","at_risk_medium_cnt",37,2022
"24017850706","food_insecure_cnt",520,2022
"24017850706","food_secure_cnt",1191,2022
"24017850706","total_household_cnt",1830,2022
"24017850706","at_risk_high_pct",0.66,2022
"24017850706","at_risk_low_pct",3.83,2022
"24017850706","at_risk_medium_pct",2.02,2022
"24017850706","food_insecure_pct",28.42,2022
"24017850706","food_secure_pct",65.08,2022
"24017850708","at_risk_high_cnt",23,2022
"24017850708","at_risk_low_cnt",78,2022
"24017850708","at_risk_medium_cnt",45,2022
"24017850708","food_insecure_cnt",634,2022
"24017850708","food_secure_cnt",1148,2022
"24017850708","total_household_cnt",1928,2022
"24017850708","at_risk_high_pct",1.19,2022
"24017850708","at_risk_low_pct",4.05,2022
"24017850708","at_risk_medium_pct",2.33,2022
"24017850708","food_insecure_pct",32.88,2022
"24017850708","food_secure_pct",59.54,2022
"24017850709","at_risk_high_cnt",138,2022
"24017850709","at_risk_low_cnt",30,2022
"24017850709","at_risk_medium_cnt",24,2022
"24017850709","food_insecure_cnt",1168,2022
"24017850709","food_secure_cnt",1253,2022
"24017850709","total_household_cnt",2613,2022
"24017850709","at_risk_high_pct",5.28,2022
"24017850709","at_risk_low_pct",1.15,2022
"24017850709","at_risk_medium_pct",0.92,2022
"24017850709","food_insecure_pct",44.7,2022
"24017850709","food_secure_pct",47.95,2022
"24017850710","at_risk_high_cnt",48,2022
"24017850710","at_risk_low_cnt",116,2022
"24017850710","at_risk_medium_cnt",44,2022
"24017850710","food_insecure_cnt",538,2022
"24017850710","food_secure_cnt",1342,2022
"24017850710","total_household_cnt",2088,2022
"24017850710","at_risk_high_pct",2.3,2022
"24017850710","at_risk_low_pct",5.56,2022
"24017850710","at_risk_medium_pct",2.11,2022
"24017850710","food_insecure_pct",25.77,2022
"24017850710","food_secure_pct",64.27,2022
"24017850711","at_risk_high_cnt",78,2022
"24017850711","at_risk_low_cnt",6,2022
"24017850711","at_risk_medium_cnt",20,2022
"24017850711","food_insecure_cnt",738,2022
"24017850711","food_secure_cnt",1046,2022
"24017850711","total_household_cnt",1889,2022
"24017850711","at_risk_high_pct",4.13,2022
"24017850711","at_risk_low_pct",0.32,2022
"24017850711","at_risk_medium_pct",1.06,2022
"24017850711","food_insecure_pct",39.07,2022
"24017850711","food_secure_pct",55.37,2022
"24017850712","at_risk_high_cnt",12,2022
"24017850712","at_risk_low_cnt",90,2022
"24017850712","at_risk_medium_cnt",33,2022
"24017850712","food_insecure_cnt",438,2022
"24017850712","food_secure_cnt",1213,2022
"24017850712","total_household_cnt",1786,2022
"24017850712","at_risk_high_pct",0.67,2022
"24017850712","at_risk_low_pct",5.04,2022
"24017850712","at_risk_medium_pct",1.85,2022
"24017850712","food_insecure_pct",24.52,2022
"24017850712","food_secure_pct",67.92,2022
"24017850713","at_risk_high_cnt",33,2022
"24017850713","at_risk_low_cnt",96,2022
"24017850713","at_risk_medium_cnt",25,2022
"24017850713","food_insecure_cnt",760,2022
"24017850713","food_secure_cnt",1979,2022
"24017850713","total_household_cnt",2892,2022
"24017850713","at_risk_high_pct",1.14,2022
"24017850713","at_risk_low_pct",3.32,2022
"24017850713","at_risk_medium_pct",0.86,2022
"24017850713","food_insecure_pct",26.28,2022
"24017850713","food_secure_pct",68.43,2022
"24017850801","at_risk_high_cnt",68,2022
"24017850801","at_risk_low_cnt",77,2022
"24017850801","at_risk_medium_cnt",34,2022
"24017850801","food_insecure_cnt",545,2022
"24017850801","food_secure_cnt",852,2022
"24017850801","total_household_cnt",1577,2022
"24017850801","at_risk_high_pct",4.31,2022
"24017850801","at_risk_low_pct",4.88,2022
"24017850801","at_risk_medium_pct",2.16,2022
"24017850801","food_insecure_pct",34.56,2022
"24017850801","food_secure_pct",54.03,2022
"24017850802","at_risk_high_cnt",95,2022
"24017850802","at_risk_low_cnt",5,2022
"24017850802","at_risk_medium_cnt",50,2022
"24017850802","food_insecure_cnt",918,2022
"24017850802","food_secure_cnt",1089,2022
"24017850802","total_household_cnt",2156,2022
"24017850802","at_risk_high_pct",4.41,2022
"24017850802","at_risk_low_pct",0.23,2022
"24017850802","at_risk_medium_pct",2.32,2022
"24017850802","food_insecure_pct",42.58,2022
"24017850802","food_secure_pct",50.51,2022
"24017850901","at_risk_high_cnt",39,2022
"24017850901","at_risk_low_cnt",41,2022
"24017850901","at_risk_medium_cnt",77,2022
"24017850901","food_insecure_cnt",1189,2022
"24017850901","food_secure_cnt",714,2022
"24017850901","total_household_cnt",2061,2022
"24017850901","at_risk_high_pct",1.89,2022
"24017850901","at_risk_low_pct",1.99,2022
"24017850901","at_risk_medium_pct",3.74,2022
"24017850901","food_insecure_pct",57.69,2022
"24017850901","food_secure_pct",34.64,2022
"24017850902","at_risk_high_cnt",79,2022
"24017850902","at_risk_low_cnt",23,2022
"24017850902","at_risk_medium_cnt",43,2022
"24017850902","food_insecure_cnt",677,2022
"24017850902","food_secure_cnt",928,2022
"24017850902","total_household_cnt",1750,2022
"24017850902","at_risk_high_pct",4.51,2022
"24017850902","at_risk_low_pct",1.31,2022
"24017850902","at_risk_medium_pct",2.46,2022
"24017850902","food_insecure_pct",38.69,2022
"24017850902","food_secure_pct",53.03,2022
"24017850904","at_risk_high_cnt",73,2022
"24017850904","at_risk_low_cnt",52,2022
"24017850904","at_risk_medium_cnt",216,2022
"24017850904","food_insecure_cnt",1051,2022
"24017850904","food_secure_cnt",3096,2022
"24017850904","total_household_cnt",4489,2022
"24017850904","at_risk_high_pct",1.63,2022
"24017850904","at_risk_low_pct",1.16,2022
"24017850904","at_risk_medium_pct",4.81,2022
"24017850904","food_insecure_pct",23.41,2022
"24017850904","food_secure_pct",68.97,2022
"24017850905","at_risk_high_cnt",13,2022
"24017850905","at_risk_low_cnt",13,2022
"24017850905","at_risk_medium_cnt",65,2022
"24017850905","food_insecure_cnt",596,2022
"24017850905","food_secure_cnt",704,2022
"24017850905","total_household_cnt",1390,2022
"24017850905","at_risk_high_pct",0.94,2022
"24017850905","at_risk_low_pct",0.94,2022
"24017850905","at_risk_medium_pct",4.68,2022
"24017850905","food_insecure_pct",42.88,2022
"24017850905","food_secure_pct",50.65,2022
"24017850906","at_risk_high_cnt",61,2022
"24017850906","at_risk_low_cnt",78,2022
"24017850906","at_risk_medium_cnt",17,2022
"24017850906","food_insecure_cnt",1014,2022
"24017850906","food_secure_cnt",801,2022
"24017850906","total_household_cnt",1971,2022
"24017850906","at_risk_high_pct",3.09,2022
"24017850906","at_risk_low_pct",3.96,2022
"24017850906","at_risk_medium_pct",0.86,2022
"24017850906","food_insecure_pct",51.45,2022
"24017850906","food_secure_pct",40.64,2022
"24017851001","at_risk_high_cnt",61,2022
"24017851001","at_risk_low_cnt",28,2022
"24017851001","at_risk_medium_cnt",10,2022
"24017851001","food_insecure_cnt",340,2022
"24017851001","food_secure_cnt",798,2022
"24017851001","total_household_cnt",1236,2022
"24017851001","at_risk_high_pct",4.94,2022
"24017851001","at_risk_low_pct",2.27,2022
"24017851001","at_risk_medium_pct",0.81,2022
"24017851001","food_insecure_pct",27.51,2022
"24017851001","food_secure_pct",64.56,2022
"24017851003","at_risk_high_cnt",40,2022
"24017851003","at_risk_low_cnt",18,2022
"24017851003","at_risk_medium_cnt",16,2022
"24017851003","food_insecure_cnt",322,2022
"24017851003","food_secure_cnt",1047,2022
"24017851003","total_household_cnt",1443,2022
"24017851003","at_risk_high_pct",2.77,2022
"24017851003","at_risk_low_pct",1.25,2022
"24017851003","at_risk_medium_pct",1.11,2022
"24017851003","food_insecure_pct",22.31,2022
"24017851003","food_secure_pct",72.56,2022
"24017851004","at_risk_high_cnt",137,2022
"24017851004","at_risk_low_cnt",20,2022
"24017851004","at_risk_medium_cnt",18,2022
"24017851004","food_insecure_cnt",966,2022
"24017851004","food_secure_cnt",881,2022
"24017851004","total_household_cnt",2022,2022
"24017851004","at_risk_high_pct",6.78,2022
"24017851004","at_risk_low_pct",0.99,2022
"24017851004","at_risk_medium_pct",0.89,2022
"24017851004","food_insecure_pct",47.77,2022
"24017851004","food_secure_pct",43.57,2022
"24017851100","at_risk_high_cnt",11,2022
"24017851100","at_risk_low_cnt",29,2022
"24017851100","at_risk_medium_cnt",8,2022
"24017851100","food_insecure_cnt",225,2022
"24017851100","food_secure_cnt",689,2022
"24017851100","total_household_cnt",962,2022
"24017851100","at_risk_high_pct",1.14,2022
"24017851100","at_risk_low_pct",3.01,2022
"24017851100","at_risk_medium_pct",0.83,2022
"24017851100","food_insecure_pct",23.39,2022
"24017851100","food_secure_pct",71.62,2022
"24017851200","at_risk_high_cnt",15,2022
"24017851200","at_risk_low_cnt",66,2022
"24017851200","at_risk_medium_cnt",14,2022
"24017851200","food_insecure_cnt",835,2022
"24017851200","food_secure_cnt",998,2022
"24017851200","total_household_cnt",1928,2022
"24017851200","at_risk_high_pct",0.78,2022
"24017851200","at_risk_low_pct",3.42,2022
"24017851200","at_risk_medium_pct",0.73,2022
"24017851200","food_insecure_pct",43.31,2022
"24017851200","food_secure_pct",51.76,2022
"24017851301","at_risk_high_cnt",27,2022
"24017851301","at_risk_low_cnt",40,2022
"24017851301","at_risk_medium_cnt",10,2022
"24017851301","food_insecure_cnt",442,2022
"24017851301","food_secure_cnt",1108,2022
"24017851301","total_household_cnt",1628,2022
"24017851301","at_risk_high_pct",1.66,2022
"24017851301","at_risk_low_pct",2.46,2022
"24017851301","at_risk_medium_pct",0.61,2022
"24017851301","food_insecure_pct",27.15,2022
"24017851301","food_secure_pct",68.06,2022
"24017851302","at_risk_high_cnt",20,2022
"24017851302","at_risk_low_cnt",38,2022
"24017851302","at_risk_medium_cnt",10,2022
"24017851302","food_insecure_cnt",315,2022
"24017851302","food_secure_cnt",1011,2022
"24017851302","total_household_cnt",1393,2022
"24017851302","at_risk_high_pct",1.44,2022
"24017851302","at_risk_low_pct",2.73,2022
"24017851302","at_risk_medium_pct",0.72,2022
"24017851302","food_insecure_pct",22.61,2022
"24017851302","food_secure_pct",72.58,2022
"24017851401","at_risk_high_cnt",17,2022
"24017851401","at_risk_low_cnt",12,2022
"24017851401","at_risk_medium_cnt",12,2022
"24017851401","food_insecure_cnt",271,2022
"24017851401","food_secure_cnt",717,2022
"24017851401","total_household_cnt",1028,2022
"24017851401","at_risk_high_pct",1.65,2022
"24017851401","at_risk_low_pct",1.17,2022
"24017851401","at_risk_medium_pct",1.17,2022
"24017851401","food_insecure_pct",26.36,2022
"24017851401","food_secure_pct",69.75,2022
"24017851402","at_risk_high_cnt",30,2022
"24017851402","at_risk_low_cnt",19,2022
"24017851402","at_risk_medium_cnt",21,2022
"24017851402","food_insecure_cnt",400,2022
"24017851402","food_secure_cnt",805,2022
"24017851402","total_household_cnt",1276,2022
"24017851402","at_risk_high_pct",2.35,2022
"24017851402","at_risk_low_pct",1.49,2022
"24017851402","at_risk_medium_pct",1.65,2022
"24017851402","food_insecure_pct",31.35,2022
"24017851402","food_secure_pct",63.09,2022
"24017851403","at_risk_high_cnt",15,2022
"24017851403","at_risk_low_cnt",10,2022
"24017851403","at_risk_medium_cnt",10,2022
"24017851403","food_insecure_cnt",130,2022
"24017851403","food_secure_cnt",399,2022
"24017851403","total_household_cnt",563,2022
"24017851403","at_risk_high_pct",2.66,2022
"24017851403","at_risk_low_pct",1.78,2022
"24017851403","at_risk_medium_pct",1.78,2022
"24017851403","food_insecure_pct",23.09,2022
"24017851403","food_secure_pct",70.87,2022
"24017851501","at_risk_high_cnt",111,2022
"24017851501","at_risk_low_cnt",23,2022
"24017851501","at_risk_medium_cnt",25,2022
"24017851501","food_insecure_cnt",414,2022
"24017851501","food_secure_cnt",1134,2022
"24017851501","total_household_cnt",1706,2022
"24017851501","at_risk_high_pct",6.51,2022
"24017851501","at_risk_low_pct",1.35,2022
"24017851501","at_risk_medium_pct",1.47,2022
"24017851501","food_insecure_pct",24.27,2022
"24017851501","food_secure_pct",66.47,2022
"24017851502","at_risk_high_cnt",61,2022
"24017851502","at_risk_low_cnt",27,2022
"24017851502","at_risk_medium_cnt",26,2022
"24017851502","food_insecure_cnt",820,2022
"24017851502","food_secure_cnt",1118,2022
"24017851502","total_household_cnt",2052,2022
"24017851502","at_risk_high_pct",2.97,2022
"24017851502","at_risk_low_pct",1.32,2022
"24017851502","at_risk_medium_pct",1.27,2022
"24017851502","food_insecure_pct",39.96,2022
"24017851502","food_secure_pct",54.48,2022
"24017990000","at_risk_high_cnt",0,2022
"24017990000","at_risk_low_cnt",0,2022
"24017990000","at_risk_medium_cnt",0,2022
"24017990000","food_insecure_cnt",0,2022
"24017990000","food_secure_cnt",0,2022
"24017990000","total_household_cnt",0,2022
"24017990000","at_risk_high_pct",NA,2022
"24017990000","at_risk_low_pct",NA,2022
"24017990000","at_risk_medium_pct",NA,2022
"24017990000","food_insecure_pct",NA,2022
"24017990000","food_secure_pct",NA,2022
"24017850101","snap_weighted_mean",398.98,2022
"24017850101","snap_shortfall_weighted_mean_pct",0.56,2022
"24017850102","snap_weighted_mean",433.38,2022
"24017850102","snap_shortfall_weighted_mean_pct",0.65,2022
"24017850201","snap_weighted_mean",462.37,2022
"24017850201","snap_shortfall_weighted_mean_pct",0.58,2022
"24017850202","snap_weighted_mean",345.72,2022
"24017850202","snap_shortfall_weighted_mean_pct",0.63,2022
"24017850300","snap_weighted_mean",373.68,2022
"24017850300","snap_shortfall_weighted_mean_pct",0.6,2022
"24017850400","snap_weighted_mean",419.2,2022
"24017850400","snap_shortfall_weighted_mean_pct",0.64,2022
"24017850500","snap_weighted_mean",411.99,2022
"24017850500","snap_shortfall_weighted_mean_pct",0.65,2022
"24017850600","snap_weighted_mean",415.5,2022
"24017850600","snap_shortfall_weighted_mean_pct",0.65,2022
"24017850706","snap_weighted_mean",433.62,2022
"24017850706","snap_shortfall_weighted_mean_pct",0.66,2022
"24017850708","snap_weighted_mean",436.87,2022
"24017850708","snap_shortfall_weighted_mean_pct",0.65,2022
"24017850709","snap_weighted_mean",399.6,2022
"24017850709","snap_shortfall_weighted_mean_pct",0.63,2022
"24017850710","snap_weighted_mean",433.08,2022
"24017850710","snap_shortfall_weighted_mean_pct",0.68,2022
"24017850711","snap_weighted_mean",402.94,2022
"24017850711","snap_shortfall_weighted_mean_pct",0.69,2022
"24017850712","snap_weighted_mean",406.7,2022
"24017850712","snap_shortfall_weighted_mean_pct",0.71,2022
"24017850713","snap_weighted_mean",480.33,2022
"24017850713","snap_shortfall_weighted_mean_pct",0.7,2022
"24017850801","snap_weighted_mean",428.63,2022
"24017850801","snap_shortfall_weighted_mean_pct",0.61,2022
"24017850802","snap_weighted_mean",456.24,2022
"24017850802","snap_shortfall_weighted_mean_pct",0.63,2022
"24017850901","snap_weighted_mean",466.72,2022
"24017850901","snap_shortfall_weighted_mean_pct",0.7,2022
"24017850902","snap_weighted_mean",447.54,2022
"24017850902","snap_shortfall_weighted_mean_pct",0.66,2022
"24017850904","snap_weighted_mean",411.85,2022
"24017850904","snap_shortfall_weighted_mean_pct",0.62,2022
"24017850905","snap_weighted_mean",405.25,2022
"24017850905","snap_shortfall_weighted_mean_pct",0.6,2022
"24017850906","snap_weighted_mean",363.88,2022
"24017850906","snap_shortfall_weighted_mean_pct",0.68,2022
"24017851001","snap_weighted_mean",399.22,2022
"24017851001","snap_shortfall_weighted_mean_pct",Inf,2022
"24017851003","snap_weighted_mean",432.61,2022
"24017851003","snap_shortfall_weighted_mean_pct",0.62,2022
"24017851004","snap_weighted_mean",367.93,2022
"24017851004","snap_shortfall_weighted_mean_pct",0.66,2022
"24017851100","snap_weighted_mean",402.1,2022
"24017851100","snap_shortfall_weighted_mean_pct",0.56,2022
"24017851200","snap_weighted_mean",380.48,2022
"24017851200","snap_shortfall_weighted_mean_pct",0.6,2022
"24017851301","snap_weighted_mean",439.27,2022
"24017851301","snap_shortfall_weighted_mean_pct",Inf,2022
"24017851302","snap_weighted_mean",402.34,2022
"24017851302","snap_shortfall_weighted_mean_pct",0.6,2022
"24017851401","snap_weighted_mean",460.04,2022
"24017851401","snap_shortfall_weighted_mean_pct",0.71,2022
"24017851402","snap_weighted_mean",454.08,2022
"24017851402","snap_shortfall_weighted_mean_pct",0.62,2022
"24017851403","snap_weighted_mean",413,2022
"24017851403","snap_shortfall_weighted_mean_pct",0.69,2022
"24017851501","snap_weighted_mean",364.23,2022
"24017851501","snap_shortfall_weighted_mean_pct",0.64,2022
"24017851502","snap_weighted_mean",437.05,2022
"24017851502","snap_shortfall_weighted_mean_pct",0.63,2022
"24017990000","snap_weighted_mean",NA,2022
"24017990000","snap_shortfall_weighted_mean_pct",NA,2022
