geoid,measure,measure_type,region_name,region_type,value,year,moe
51009010402,health_opportunity_indicator,index,"Census Tract 104.02, Amherst County, Virginia",tract,3,2017,""
51009010502,health_opportunity_indicator,index,"Census Tract 105.02, Amherst County, Virginia",tract,1,2017,""
51009010503,health_opportunity_indicator,index,"Census Tract 105.03, Amherst County, Virginia",tract,3,2017,""
51009010504,health_opportunity_indicator,index,"Census Tract 105.04, Amherst County, Virginia",tract,4,2017,""
51009010600,health_opportunity_indicator,index,"Census Tract 106, Amherst County, Virginia",tract,4,2017,""
51011040100,health_opportunity_indicator,index,"Census Tract 401, Appomattox County, Virginia",tract,3,2017,""
51011040200,health_opportunity_indicator,index,"Census Tract 402, Appomattox County, Virginia",tract,4,2017,""
51011040300,health_opportunity_indicator,index,"Census Tract 403, Appomattox County, Virginia",tract,3,2017,""
51013100100,health_opportunity_indicator,index,"Census Tract 1001, Arlington County, Virginia",tract,5,2017,""
51013100200,health_opportunity_indicator,index,"Census Tract 1002, Arlington County, Virginia",tract,4,2017,""
51013100300,health_opportunity_indicator,index,"Census Tract 1003, Arlington County, Virginia",tract,4,2017,""
51013100400,health_opportunity_indicator,index,"Census Tract 1004, Arlington County, Virginia",tract,5,2017,""
51013100500,health_opportunity_indicator,index,"Census Tract 1005, Arlington County, Virginia",tract,3,2017,""
51013100600,health_opportunity_indicator,index,"Census Tract 1006, Arlington County, Virginia",tract,2,2017,""
51013100700,health_opportunity_indicator,index,"Census Tract 1007, Arlington County, Virginia",tract,3,2017,""
51013100800,health_opportunity_indicator,index,"Census Tract 1008, Arlington County, Virginia",tract,4,2017,""
51013100900,health_opportunity_indicator,index,"Census Tract 1009, Arlington County, Virginia",tract,2,2017,""
51013101000,health_opportunity_indicator,index,"Census Tract 1010, Arlington County, Virginia",tract,5,2017,""
51013101100,health_opportunity_indicator,index,"Census Tract 1011, Arlington County, Virginia",tract,5,2017,""
51013101200,health_opportunity_indicator,index,"Census Tract 1012, Arlington County, Virginia",tract,4,2017,""
51013101300,health_opportunity_indicator,index,"Census Tract 1013, Arlington County, Virginia",tract,3,2017,""
51013101401,health_opportunity_indicator,index,"Census Tract 1014.01, Arlington County, Virginia",tract,3,2017,""
51013101402,health_opportunity_indicator,index,"Census Tract 1014.02, Arlington County, Virginia",tract,3,2017,""
51013101403,health_opportunity_indicator,index,"Census Tract 1014.03, Arlington County, Virginia",tract,1,2017,""
51013101404,health_opportunity_indicator,index,"Census Tract 1014.04, Arlington County, Virginia",tract,1,2017,""
51013101500,health_opportunity_indicator,index,"Census Tract 1015, Arlington County, Virginia",tract,2,2017,""
51013101601,health_opportunity_indicator,index,"Census Tract 1016.01, Arlington County, Virginia",tract,4,2017,""
51013101602,health_opportunity_indicator,index,"Census Tract 1016.02, Arlington County, Virginia",tract,3,2017,""
51013101603,health_opportunity_indicator,index,"Census Tract 1016.03, Arlington County, Virginia",tract,1,2017,""
51013101701,health_opportunity_indicator,index,"Census Tract 1017.01, Arlington County, Virginia",tract,1,2017,""
51013101702,health_opportunity_indicator,index,"Census Tract 1017.02, Arlington County, Virginia",tract,1,2017,""
51013101703,health_opportunity_indicator,index,"Census Tract 1017.03, Arlington County, Virginia",tract,2,2017,""
51013101801,health_opportunity_indicator,index,"Census Tract 1018.01, Arlington County, Virginia",tract,2,2017,""
51013101802,health_opportunity_indicator,index,"Census Tract 1018.02, Arlington County, Virginia",tract,1,2017,""
51013101803,health_opportunity_indicator,index,"Census Tract 1018.03, Arlington County, Virginia",tract,2,2017,""
51013101900,health_opportunity_indicator,index,"Census Tract 1019, Arlington County, Virginia",tract,5,2017,""
51013102001,health_opportunity_indicator,index,"Census Tract 1020.01, Arlington County, Virginia",tract,1,2017,""
51013102002,health_opportunity_indicator,index,"Census Tract 1020.02, Arlington County, Virginia",tract,2,2017,""
51013102003,health_opportunity_indicator,index,"Census Tract 1020.03, Arlington County, Virginia",tract,1,2017,""
51013102100,health_opportunity_indicator,index,"Census Tract 1021, Arlington County, Virginia",tract,4,2017,""
51013102200,health_opportunity_indicator,index,"Census Tract 1022, Arlington County, Virginia",tract,1,2017,""
51013102301,health_opportunity_indicator,index,"Census Tract 1023.01, Arlington County, Virginia",tract,4,2017,""
51013102302,health_opportunity_indicator,index,"Census Tract 1023.02, Arlington County, Virginia",tract,3,2017,""
51013102400,health_opportunity_indicator,index,"Census Tract 1024, Arlington County, Virginia",tract,2,2017,""
51013102500,health_opportunity_indicator,index,"Census Tract 1025, Arlington County, Virginia",tract,1,2017,""
51013102600,health_opportunity_indicator,index,"Census Tract 1026, Arlington County, Virginia",tract,1,2017,""
51013102701,health_opportunity_indicator,index,"Census Tract 1027.01, Arlington County, Virginia",tract,1,2017,""
51013102702,health_opportunity_indicator,index,"Census Tract 1027.02, Arlington County, Virginia",tract,2,2017,""
51013102801,health_opportunity_indicator,index,"Census Tract 1028.01, Arlington County, Virginia",tract,2,2017,""
51013102802,health_opportunity_indicator,index,"Census Tract 1028.02, Arlington County, Virginia",tract,5,2017,""
51013102901,health_opportunity_indicator,index,"Census Tract 1029.01, Arlington County, Virginia",tract,5,2017,""
51013102902,health_opportunity_indicator,index,"Census Tract 1029.02, Arlington County, Virginia",tract,3,2017,""
51013103000,health_opportunity_indicator,index,"Census Tract 1030, Arlington County, Virginia",tract,4,2017,""
51013103100,health_opportunity_indicator,index,"Census Tract 1031, Arlington County, Virginia",tract,2,2017,""
51013103200,health_opportunity_indicator,index,"Census Tract 1032, Arlington County, Virginia",tract,2,2017,""
51013103300,health_opportunity_indicator,index,"Census Tract 1033, Arlington County, Virginia",tract,1,2017,""
51013103401,health_opportunity_indicator,index,"Census Tract 1034.01, Arlington County, Virginia",tract,5,2017,""
51013103402,health_opportunity_indicator,index,"Census Tract 1034.02, Arlington County, Virginia",tract,1,2017,""
51013103501,health_opportunity_indicator,index,"Census Tract 1035.01, Arlington County, Virginia",tract,1,2017,""
51013103502,health_opportunity_indicator,index,"Census Tract 1035.02, Arlington County, Virginia",tract,1,2017,""
51013103503,health_opportunity_indicator,index,"Census Tract 1035.03, Arlington County, Virginia",tract,1,2017,""
51013103601,health_opportunity_indicator,index,"Census Tract 1036.01, Arlington County, Virginia",tract,3,2017,""
51013103602,health_opportunity_indicator,index,"Census Tract 1036.02, Arlington County, Virginia",tract,1,2017,""
51013103700,health_opportunity_indicator,index,"Census Tract 1037, Arlington County, Virginia",tract,4,2017,""
51013103800,health_opportunity_indicator,index,"Census Tract 1038, Arlington County, Virginia",tract,3,2017,""
51013980100,health_opportunity_indicator,index,"Census Tract 9801, Arlington County, Virginia",tract,5,2017,""
51013980200,health_opportunity_indicator,index,"Census Tract 9802, Arlington County, Virginia",tract,5,2017,""
51015070100,health_opportunity_indicator,index,"Census Tract 701, Augusta County, Virginia",tract,2,2017,""
51015070200,health_opportunity_indicator,index,"Census Tract 702, Augusta County, Virginia",tract,4,2017,""
51015070300,health_opportunity_indicator,index,"Census Tract 703, Augusta County, Virginia",tract,3,2017,""
51015070400,health_opportunity_indicator,index,"Census Tract 704, Augusta County, Virginia",tract,5,2017,""
51015070500,health_opportunity_indicator,index,"Census Tract 705, Augusta County, Virginia",tract,5,2017,""
51015070600,health_opportunity_indicator,index,"Census Tract 706, Augusta County, Virginia",tract,3,2017,""
51015070700,health_opportunity_indicator,index,"Census Tract 707, Augusta County, Virginia",tract,4,2017,""
51015070800,health_opportunity_indicator,index,"Census Tract 708, Augusta County, Virginia",tract,4,2017,""
51015070900,health_opportunity_indicator,index,"Census Tract 709, Augusta County, Virginia",tract,3,2017,""
51015071000,health_opportunity_indicator,index,"Census Tract 710, Augusta County, Virginia",tract,5,2017,""
51015071101,health_opportunity_indicator,index,"Census Tract 711.01, Augusta County, Virginia",tract,5,2017,""
51015071102,health_opportunity_indicator,index,"Census Tract 711.02, Augusta County, Virginia",tract,3,2017,""
51015071200,health_opportunity_indicator,index,"Census Tract 712, Augusta County, Virginia",tract,5,2017,""
51017920100,health_opportunity_indicator,index,"Census Tract 9201, Bath County, Virginia",tract,2,2017,""
51019030101,health_opportunity_indicator,index,"Census Tract 301.01, Bedford County, Virginia",tract,5,2017,""
51019030103,health_opportunity_indicator,index,"Census Tract 301.03, Bedford County, Virginia",tract,5,2017,""
51019030104,health_opportunity_indicator,index,"Census Tract 301.04, Bedford County, Virginia",tract,4,2017,""
51019030201,health_opportunity_indicator,index,"Census Tract 302.01, Bedford County, Virginia",tract,5,2017,""
51019030202,health_opportunity_indicator,index,"Census Tract 302.02, Bedford County, Virginia",tract,3,2017,""
51019030300,health_opportunity_indicator,index,"Census Tract 303, Bedford County, Virginia",tract,4,2017,""
51019030401,health_opportunity_indicator,index,"Census Tract 304.01, Bedford County, Virginia",tract,4,2017,""
51019030402,health_opportunity_indicator,index,"Census Tract 304.02, Bedford County, Virginia",tract,3,2017,""
51019030501,health_opportunity_indicator,index,"Census Tract 305.01, Bedford County, Virginia",tract,2,2017,""
51019030503,health_opportunity_indicator,index,"Census Tract 305.03, Bedford County, Virginia",tract,3,2017,""
51019030504,health_opportunity_indicator,index,"Census Tract 305.04, Bedford County, Virginia",tract,5,2017,""
51019030601,health_opportunity_indicator,index,"Census Tract 306.01, Bedford County, Virginia",tract,4,2017,""
51019030602,health_opportunity_indicator,index,"Census Tract 306.02, Bedford County, Virginia",tract,4,2017,""
51019030603,health_opportunity_indicator,index,"Census Tract 306.03, Bedford County, Virginia",tract,4,2017,""
51019030604,health_opportunity_indicator,index,"Census Tract 306.04, Bedford County, Virginia",tract,4,2017,""
51019030605,health_opportunity_indicator,index,"Census Tract 306.05, Bedford County, Virginia",tract,4,2017,""
51021040100,health_opportunity_indicator,index,"Census Tract 401, Bland County, Virginia",tract,2,2017,""
51021040200,health_opportunity_indicator,index,"Census Tract 402, Bland County, Virginia",tract,3,2017,""
51023040100,health_opportunity_indicator,index,"Census Tract 401, Botetourt County, Virginia",tract,5,2017,""
51023040200,health_opportunity_indicator,index,"Census Tract 402, Botetourt County, Virginia",tract,5,2017,""
51023040301,health_opportunity_indicator,index,"Census Tract 403.01, Botetourt County, Virginia",tract,3,2017,""
51023040302,health_opportunity_indicator,index,"Census Tract 403.02, Botetourt County, Virginia",tract,5,2017,""
51023040401,health_opportunity_indicator,index,"Census Tract 404.01, Botetourt County, Virginia",tract,4,2017,""
51023040402,health_opportunity_indicator,index,"Census Tract 404.02, Botetourt County, Virginia",tract,5,2017,""
51023040501,health_opportunity_indicator,index,"Census Tract 405.01, Botetourt County, Virginia",tract,5,2017,""
51023040502,health_opportunity_indicator,index,"Census Tract 405.02, Botetourt County, Virginia",tract,4,2017,""
51025930100,health_opportunity_indicator,index,"Census Tract 9301, Brunswick County, Virginia",tract,2,2017,""
51025930201,health_opportunity_indicator,index,"Census Tract 9302.01, Brunswick County, Virginia",tract,2,2017,""
51025930203,health_opportunity_indicator,index,"Census Tract 9302.03, Brunswick County, Virginia",tract,1,2017,""
51025930300,health_opportunity_indicator,index,"Census Tract 9303, Brunswick County, Virginia",tract,3,2017,""
51027010100,health_opportunity_indicator,index,"Census Tract 101, Buchanan County, Virginia",tract,1,2017,""
51027010200,health_opportunity_indicator,index,"Census Tract 102, Buchanan County, Virginia",tract,1,2017,""
51027010300,health_opportunity_indicator,index,"Census Tract 103, Buchanan County, Virginia",tract,2,2017,""
51027010400,health_opportunity_indicator,index,"Census Tract 104, Buchanan County, Virginia",tract,1,2017,""
51027010500,health_opportunity_indicator,index,"Census Tract 105, Buchanan County, Virginia",tract,1,2017,""
51027010600,health_opportunity_indicator,index,"Census Tract 106, Buchanan County, Virginia",tract,1,2017,""
51027010700,health_opportunity_indicator,index,"Census Tract 107, Buchanan County, Virginia",tract,2,2017,""
51029930101,health_opportunity_indicator,index,"Census Tract 9301.01, Buckingham County, Virginia",tract,4,2017,""
51029930102,health_opportunity_indicator,index,"Census Tract 9301.02, Buckingham County, Virginia",tract,2,2017,""
51029930201,health_opportunity_indicator,index,"Census Tract 9302.01, Buckingham County, Virginia",tract,1,2017,""
51029930202,health_opportunity_indicator,index,"Census Tract 9302.02, Buckingham County, Virginia",tract,1,2017,""
51031020101,health_opportunity_indicator,index,"Census Tract 201.01, Campbell County, Virginia",tract,3,2017,""
51031020102,health_opportunity_indicator,index,"Census Tract 201.02, Campbell County, Virginia",tract,4,2017,""
51031020200,health_opportunity_indicator,index,"Census Tract 202, Campbell County, Virginia",tract,3,2017,""
51031020300,health_opportunity_indicator,index,"Census Tract 203, Campbell County, Virginia",tract,4,2017,""
51031020401,health_opportunity_indicator,index,"Census Tract 204.01, Campbell County, Virginia",tract,2,2017,""
51031020402,health_opportunity_indicator,index,"Census Tract 204.02, Campbell County, Virginia",tract,3,2017,""
51031020403,health_opportunity_indicator,index,"Census Tract 204.03, Campbell County, Virginia",tract,4,2017,""
51031020500,health_opportunity_indicator,index,"Census Tract 205, Campbell County, Virginia",tract,3,2017,""
51031020600,health_opportunity_indicator,index,"Census Tract 206, Campbell County, Virginia",tract,3,2017,""
51031020700,health_opportunity_indicator,index,"Census Tract 207, Campbell County, Virginia",tract,1,2017,""
51031020800,health_opportunity_indicator,index,"Census Tract 208, Campbell County, Virginia",tract,4,2017,""
51031020900,health_opportunity_indicator,index,"Census Tract 209, Campbell County, Virginia",tract,2,2017,""
51033030100,health_opportunity_indicator,index,"Census Tract 301, Caroline County, Virginia",tract,2,2017,""
51033030201,health_opportunity_indicator,index,"Census Tract 302.01, Caroline County, Virginia",tract,4,2017,""
51033030202,health_opportunity_indicator,index,"Census Tract 302.02, Caroline County, Virginia",tract,3,2017,""
51033030300,health_opportunity_indicator,index,"Census Tract 303, Caroline County, Virginia",tract,2,2017,""
51033030400,health_opportunity_indicator,index,"Census Tract 304, Caroline County, Virginia",tract,3,2017,""
51033030500,health_opportunity_indicator,index,"Census Tract 305, Caroline County, Virginia",tract,3,2017,""
51033030600,health_opportunity_indicator,index,"Census Tract 306, Caroline County, Virginia",tract,3,2017,""
51035080100,health_opportunity_indicator,index,"Census Tract 801, Carroll County, Virginia",tract,2,2017,""
51035080200,health_opportunity_indicator,index,"Census Tract 802, Carroll County, Virginia",tract,1,2017,""
51035080300,health_opportunity_indicator,index,"Census Tract 803, Carroll County, Virginia",tract,2,2017,""
51035080400,health_opportunity_indicator,index,"Census Tract 804, Carroll County, Virginia",tract,2,2017,""
51035080500,health_opportunity_indicator,index,"Census Tract 805, Carroll County, Virginia",tract,3,2017,""
51035080601,health_opportunity_indicator,index,"Census Tract 806.01, Carroll County, Virginia",tract,2,2017,""
51035080602,health_opportunity_indicator,index,"Census Tract 806.02, Carroll County, Virginia",tract,2,2017,""
51036600100,health_opportunity_indicator,index,"Census Tract 6001, Charles City County, Virginia",tract,3,2017,""
51036600200,health_opportunity_indicator,index,"Census Tract 6002, Charles City County, Virginia",tract,2,2017,""
51036600300,health_opportunity_indicator,index,"Census Tract 6003, Charles City County, Virginia",tract,1,2017,""
51037930100,health_opportunity_indicator,index,"Census Tract 9301, Charlotte County, Virginia",tract,1,2017,""
51037930200,health_opportunity_indicator,index,"Census Tract 9302, Charlotte County, Virginia",tract,1,2017,""
51037930300,health_opportunity_indicator,index,"Census Tract 9303, Charlotte County, Virginia",tract,3,2017,""
51041100106,health_opportunity_indicator,index,"Census Tract 1001.06, Chesterfield County, Virginia",tract,5,2017,""
51041100107,health_opportunity_indicator,index,"Census Tract 1001.07, Chesterfield County, Virginia",tract,2,2017,""
51041100205,health_opportunity_indicator,index,"Census Tract 1002.05, Chesterfield County, Virginia",tract,3,2017,""
51041100206,health_opportunity_indicator,index,"Census Tract 1002.06, Chesterfield County, Virginia",tract,5,2017,""
51041100208,health_opportunity_indicator,index,"Census Tract 1002.08, Chesterfield County, Virginia",tract,5,2017,""
51041100209,health_opportunity_indicator,index,"Census Tract 1002.09, Chesterfield County, Virginia",tract,5,2017,""
51041100210,health_opportunity_indicator,index,"Census Tract 1002.10, Chesterfield County, Virginia",tract,4,2017,""
51041100300,health_opportunity_indicator,index,"Census Tract 1003, Chesterfield County, Virginia",tract,3,2017,""
51041100403,health_opportunity_indicator,index,"Census Tract 1004.03, Chesterfield County, Virginia",tract,3,2017,""
51041100404,health_opportunity_indicator,index,"Census Tract 1004.04, Chesterfield County, Virginia",tract,1,2017,""
51041100405,health_opportunity_indicator,index,"Census Tract 1004.05, Chesterfield County, Virginia",tract,2,2017,""
51041100406,health_opportunity_indicator,index,"Census Tract 1004.06, Chesterfield County, Virginia",tract,1,2017,""
51041100407,health_opportunity_indicator,index,"Census Tract 1004.07, Chesterfield County, Virginia",tract,3,2017,""
51041100409,health_opportunity_indicator,index,"Census Tract 1004.09, Chesterfield County, Virginia",tract,4,2017,""
51041100410,health_opportunity_indicator,index,"Census Tract 1004.10, Chesterfield County, Virginia",tract,3,2017,""
51041100505,health_opportunity_indicator,index,"Census Tract 1005.05, Chesterfield County, Virginia",tract,4,2017,""
51041100506,health_opportunity_indicator,index,"Census Tract 1005.06, Chesterfield County, Virginia",tract,3,2017,""
51041100507,health_opportunity_indicator,index,"Census Tract 1005.07, Chesterfield County, Virginia",tract,5,2017,""
51041100508,health_opportunity_indicator,index,"Census Tract 1005.08, Chesterfield County, Virginia",tract,4,2017,""
51041100509,health_opportunity_indicator,index,"Census Tract 1005.09, Chesterfield County, Virginia",tract,5,2017,""
51041100510,health_opportunity_indicator,index,"Census Tract 1005.10, Chesterfield County, Virginia",tract,5,2017,""
51041100600,health_opportunity_indicator,index,"Census Tract 1006, Chesterfield County, Virginia",tract,3,2017,""
51041100701,health_opportunity_indicator,index,"Census Tract 1007.01, Chesterfield County, Virginia",tract,2,2017,""
51041100702,health_opportunity_indicator,index,"Census Tract 1007.02, Chesterfield County, Virginia",tract,5,2017,""
51041100703,health_opportunity_indicator,index,"Census Tract 1007.03, Chesterfield County, Virginia",tract,4,2017,""
51041100804,health_opportunity_indicator,index,"Census Tract 1008.04, Chesterfield County, Virginia",tract,4,2017,""
51041100805,health_opportunity_indicator,index,"Census Tract 1008.05, Chesterfield County, Virginia",tract,4,2017,""
51041100806,health_opportunity_indicator,index,"Census Tract 1008.06, Chesterfield County, Virginia",tract,2,2017,""
51041100807,health_opportunity_indicator,index,"Census Tract 1008.07, Chesterfield County, Virginia",tract,4,2017,""
51041100812,health_opportunity_indicator,index,"Census Tract 1008.12, Chesterfield County, Virginia",tract,5,2017,""
51041100814,health_opportunity_indicator,index,"Census Tract 1008.14, Chesterfield County, Virginia",tract,3,2017,""
51041100815,health_opportunity_indicator,index,"Census Tract 1008.15, Chesterfield County, Virginia",tract,5,2017,""
51041100816,health_opportunity_indicator,index,"Census Tract 1008.16, Chesterfield County, Virginia",tract,5,2017,""
51041100817,health_opportunity_indicator,index,"Census Tract 1008.17, Chesterfield County, Virginia",tract,3,2017,""
51041100818,health_opportunity_indicator,index,"Census Tract 1008.18, Chesterfield County, Virginia",tract,5,2017,""
51041100819,health_opportunity_indicator,index,"Census Tract 1008.19, Chesterfield County, Virginia",tract,4,2017,""
51041100820,health_opportunity_indicator,index,"Census Tract 1008.20, Chesterfield County, Virginia",tract,5,2017,""
51041100821,health_opportunity_indicator,index,"Census Tract 1008.21, Chesterfield County, Virginia",tract,4,2017,""
51041100822,health_opportunity_indicator,index,"Census Tract 1008.22, Chesterfield County, Virginia",tract,5,2017,""
51041100823,health_opportunity_indicator,index,"Census Tract 1008.23, Chesterfield County, Virginia",tract,5,2017,""
51041100902,health_opportunity_indicator,index,"Census Tract 1009.02, Chesterfield County, Virginia",tract,5,2017,""
51041100907,health_opportunity_indicator,index,"Census Tract 1009.07, Chesterfield County, Virginia",tract,2,2017,""
51041100910,health_opportunity_indicator,index,"Census Tract 1009.10, Chesterfield County, Virginia",tract,5,2017,""
51041100912,health_opportunity_indicator,index,"Census Tract 1009.12, Chesterfield County, Virginia",tract,5,2017,""
51041100915,health_opportunity_indicator,index,"Census Tract 1009.15, Chesterfield County, Virginia",tract,4,2017,""
51041100919,health_opportunity_indicator,index,"Census Tract 1009.19, Chesterfield County, Virginia",tract,5,2017,""
51041100920,health_opportunity_indicator,index,"Census Tract 1009.20, Chesterfield County, Virginia",tract,3,2017,""
51041100921,health_opportunity_indicator,index,"Census Tract 1009.21, Chesterfield County, Virginia",tract,5,2017,""
51041100922,health_opportunity_indicator,index,"Census Tract 1009.22, Chesterfield County, Virginia",tract,5,2017,""
51041100923,health_opportunity_indicator,index,"Census Tract 1009.23, Chesterfield County, Virginia",tract,5,2017,""
51041100924,health_opportunity_indicator,index,"Census Tract 1009.24, Chesterfield County, Virginia",tract,4,2017,""
51041100926,health_opportunity_indicator,index,"Census Tract 1009.26, Chesterfield County, Virginia",tract,3,2017,""
51041100927,health_opportunity_indicator,index,"Census Tract 1009.27, Chesterfield County, Virginia",tract,4,2017,""
51041100928,health_opportunity_indicator,index,"Census Tract 1009.28, Chesterfield County, Virginia",tract,2,2017,""
51041100929,health_opportunity_indicator,index,"Census Tract 1009.29, Chesterfield County, Virginia",tract,5,2017,""
51041100930,health_opportunity_indicator,index,"Census Tract 1009.30, Chesterfield County, Virginia",tract,5,2017,""
51041100931,health_opportunity_indicator,index,"Census Tract 1009.31, Chesterfield County, Virginia",tract,5,2017,""
51041100932,health_opportunity_indicator,index,"Census Tract 1009.32, Chesterfield County, Virginia",tract,5,2017,""
51041100933,health_opportunity_indicator,index,"Census Tract 1009.33, Chesterfield County, Virginia",tract,4,2017,""
51041100934,health_opportunity_indicator,index,"Census Tract 1009.34, Chesterfield County, Virginia",tract,4,2017,""
51041100935,health_opportunity_indicator,index,"Census Tract 1009.35, Chesterfield County, Virginia",tract,4,2017,""
51041100936,health_opportunity_indicator,index,"Census Tract 1009.36, Chesterfield County, Virginia",tract,5,2017,""
51041101003,health_opportunity_indicator,index,"Census Tract 1010.03, Chesterfield County, Virginia",tract,5,2017,""
51041101004,health_opportunity_indicator,index,"Census Tract 1010.04, Chesterfield County, Virginia",tract,5,2017,""
51041101007,health_opportunity_indicator,index,"Census Tract 1010.07, Chesterfield County, Virginia",tract,5,2017,""
51041101008,health_opportunity_indicator,index,"Census Tract 1010.08, Chesterfield County, Virginia",tract,5,2017,""
51041101009,health_opportunity_indicator,index,"Census Tract 1010.09, Chesterfield County, Virginia",tract,5,2017,""
51041101010,health_opportunity_indicator,index,"Census Tract 1010.10, Chesterfield County, Virginia",tract,4,2017,""
51041101011,health_opportunity_indicator,index,"Census Tract 1010.11, Chesterfield County, Virginia",tract,5,2017,""
51041101012,health_opportunity_indicator,index,"Census Tract 1010.12, Chesterfield County, Virginia",tract,4,2017,""
51041101013,health_opportunity_indicator,index,"Census Tract 1010.13, Chesterfield County, Virginia",tract,5,2017,""
51043010100,health_opportunity_indicator,index,"Census Tract 101, Clarke County, Virginia",tract,4,2017,""
51043010200,health_opportunity_indicator,index,"Census Tract 102, Clarke County, Virginia",tract,3,2017,""
51043010300,health_opportunity_indicator,index,"Census Tract 103, Clarke County, Virginia",tract,5,2017,""
51045050100,health_opportunity_indicator,index,"Census Tract 501, Craig County, Virginia",tract,5,2017,""
51047930101,health_opportunity_indicator,index,"Census Tract 9301.01, Culpeper County, Virginia",tract,3,2017,""
51047930102,health_opportunity_indicator,index,"Census Tract 9301.02, Culpeper County, Virginia",tract,4,2017,""
51047930201,health_opportunity_indicator,index,"Census Tract 9302.01, Culpeper County, Virginia",tract,2,2017,""
51047930202,health_opportunity_indicator,index,"Census Tract 9302.02, Culpeper County, Virginia",tract,4,2017,""
51047930300,health_opportunity_indicator,index,"Census Tract 9303, Culpeper County, Virginia",tract,1,2017,""
