"geoid","region_type","region_name","measure","value","year","measure_type"
"110010008013","block group","Block Group 3, Census Tract 8.01, District of Columbia","ped_pop_cnt",615,2021,"count"
"110010008014","block group","Block Group 4, Census Tract 8.01, District of Columbia","ped_pop_cnt",96,2021,"count"
"110010008021","block group","Block Group 1, Census Tract 8.02, District of Columbia","ped_pop_cnt",539,2021,"count"
"110010008022","block group","Block Group 2, Census Tract 8.02, District of Columbia","ped_pop_cnt",228,2021,"count"
"110010009011","block group","Block Group 1, Census Tract 9.01, District of Columbia","ped_pop_cnt",421,2021,"count"
"110010009012","block group","Block Group 2, Census Tract 9.01, District of Columbia","ped_pop_cnt",357,2021,"count"
"110010009013","block group","Block Group 3, Census Tract 9.01, District of Columbia","ped_pop_cnt",289,2021,"count"
"110010009021","block group","Block Group 1, Census Tract 9.02, District of Columbia","ped_pop_cnt",248,2021,"count"
"110010009022","block group","Block Group 2, Census Tract 9.02, District of Columbia","ped_pop_cnt",429,2021,"count"
"110010010011","block group","Block Group 1, Census Tract 10.01, District of Columbia","ped_pop_cnt",224,2021,"count"
"110010010012","block group","Block Group 2, Census Tract 10.01, District of Columbia","ped_pop_cnt",471,2021,"count"
"110010010013","block group","Block Group 3, Census Tract 10.01, District of Columbia","ped_pop_cnt",213,2021,"count"
"110010010014","block group","Block Group 4, Census Tract 10.01, District of Columbia","ped_pop_cnt",357,2021,"count"
"110010010015","block group","Block Group 5, Census Tract 10.01, District of Columbia","ped_pop_cnt",191,2021,"count"
"110010010016","block group","Block Group 6, Census Tract 10.01, District of Columbia","ped_pop_cnt",310,2021,"count"
"110010010021","block group","Block Group 1, Census Tract 10.02, District of Columbia","ped_pop_cnt",163,2021,"count"
"110010010022","block group","Block Group 2, Census Tract 10.02, District of Columbia","ped_pop_cnt",144,2021,"count"
"110010010023","block group","Block Group 3, Census Tract 10.02, District of Columbia","ped_pop_cnt",173,2021,"count"
"110010011001","block group","Block Group 1, Census Tract 11, District of Columbia","ped_pop_cnt",271,2021,"count"
"110010011002","block group","Block Group 2, Census Tract 11, District of Columbia","ped_pop_cnt",340,2021,"count"
"110010011003","block group","Block Group 3, Census Tract 11, District of Columbia","ped_pop_cnt",116,2021,"count"
"110010011004","block group","Block Group 4, Census Tract 11, District of Columbia","ped_pop_cnt",268,2021,"count"
"110010012001","block group","Block Group 1, Census Tract 12, District of Columbia","ped_pop_cnt",282,2021,"count"
"110010012002","block group","Block Group 2, Census Tract 12, District of Columbia","ped_pop_cnt",187,2021,"count"
"110010012003","block group","Block Group 3, Census Tract 12, District of Columbia","ped_pop_cnt",226,2021,"count"
"110010012004","block group","Block Group 4, Census Tract 12, District of Columbia","ped_pop_cnt",412,2021,"count"
"110010013011","block group","Block Group 1, Census Tract 13.01, District of Columbia","ped_pop_cnt",396,2021,"count"
"110010013012","block group","Block Group 2, Census Tract 13.01, District of Columbia","ped_pop_cnt",180,2021,"count"
"110010013013","block group","Block Group 3, Census Tract 13.01, District of Columbia","ped_pop_cnt",168,2021,"count"
"110010013021","block group","Block Group 1, Census Tract 13.02, District of Columbia","ped_pop_cnt",23,2021,"count"
"110010013022","block group","Block Group 2, Census Tract 13.02, District of Columbia","ped_pop_cnt",199,2021,"count"
"110010013023","block group","Block Group 3, Census Tract 13.02, District of Columbia","ped_pop_cnt",0,2021,"count"
"110010014011","block group","Block Group 1, Census Tract 14.01, District of Columbia","ped_pop_cnt",546,2021,"count"
"110010014012","block group","Block Group 2, Census Tract 14.01, District of Columbia","ped_pop_cnt",394,2021,"count"
"110010014021","block group","Block Group 1, Census Tract 14.02, District of Columbia","ped_pop_cnt",347,2021,"count"
"110010014022","block group","Block Group 2, Census Tract 14.02, District of Columbia","ped_pop_cnt",303,2021,"count"
"110010014023","block group","Block Group 3, Census Tract 14.02, District of Columbia","ped_pop_cnt",148,2021,"count"
"110010015001","block group","Block Group 1, Census Tract 15, District of Columbia","ped_pop_cnt",521,2021,"count"
"110010015002","block group","Block Group 2, Census Tract 15, District of Columbia","ped_pop_cnt",379,2021,"count"
"110010015003","block group","Block Group 3, Census Tract 15, District of Columbia","ped_pop_cnt",119,2021,"count"
"110010015004","block group","Block Group 4, Census Tract 15, District of Columbia","ped_pop_cnt",436,2021,"count"
"110010015005","block group","Block Group 5, Census Tract 15, District of Columbia","ped_pop_cnt",478,2021,"count"
"110010016001","block group","Block Group 1, Census Tract 16, District of Columbia","ped_pop_cnt",374,2021,"count"
"110010016002","block group","Block Group 2, Census Tract 16, District of Columbia","ped_pop_cnt",141,2021,"count"
"110010016003","block group","Block Group 3, Census Tract 16, District of Columbia","ped_pop_cnt",240,2021,"count"
"110010016004","block group","Block Group 4, Census Tract 16, District of Columbia","ped_pop_cnt",494,2021,"count"
"110010017021","block group","Block Group 1, Census Tract 17.02, District of Columbia","ped_pop_cnt",289,2021,"count"
"110010017022","block group","Block Group 2, Census Tract 17.02, District of Columbia","ped_pop_cnt",275,2021,"count"
"110010018031","block group","Block Group 1, Census Tract 18.03, District of Columbia","ped_pop_cnt",396,2021,"count"
"110010018032","block group","Block Group 2, Census Tract 18.03, District of Columbia","ped_pop_cnt",840,2021,"count"
"110010018041","block group","Block Group 1, Census Tract 18.04, District of Columbia","ped_pop_cnt",310,2021,"count"
"110010018042","block group","Block Group 2, Census Tract 18.04, District of Columbia","ped_pop_cnt",508,2021,"count"
"110010018043","block group","Block Group 3, Census Tract 18.04, District of Columbia","ped_pop_cnt",743,2021,"count"
"110010019011","block group","Block Group 1, Census Tract 19.01, District of Columbia","ped_pop_cnt",145,2021,"count"
"110010019012","block group","Block Group 2, Census Tract 19.01, District of Columbia","ped_pop_cnt",310,2021,"count"
"110010019013","block group","Block Group 3, Census Tract 19.01, District of Columbia","ped_pop_cnt",232,2021,"count"
"110010019014","block group","Block Group 4, Census Tract 19.01, District of Columbia","ped_pop_cnt",116,2021,"count"
"110010019021","block group","Block Group 1, Census Tract 19.02, District of Columbia","ped_pop_cnt",301,2021,"count"
"110010019022","block group","Block Group 2, Census Tract 19.02, District of Columbia","ped_pop_cnt",101,2021,"count"
"110010020011","block group","Block Group 1, Census Tract 20.01, District of Columbia","ped_pop_cnt",808,2021,"count"
"110010020012","block group","Block Group 2, Census Tract 20.01, District of Columbia","ped_pop_cnt",129,2021,"count"
"110010020021","block group","Block Group 1, Census Tract 20.02, District of Columbia","ped_pop_cnt",291,2021,"count"
"110010020022","block group","Block Group 2, Census Tract 20.02, District of Columbia","ped_pop_cnt",433,2021,"count"
"110010020023","block group","Block Group 3, Census Tract 20.02, District of Columbia","ped_pop_cnt",418,2021,"count"
"110010021011","block group","Block Group 1, Census Tract 21.01, District of Columbia","ped_pop_cnt",105,2021,"count"
"110010021012","block group","Block Group 2, Census Tract 21.01, District of Columbia","ped_pop_cnt",355,2021,"count"
"110010021013","block group","Block Group 3, Census Tract 21.01, District of Columbia","ped_pop_cnt",545,2021,"count"
"110010021014","block group","Block Group 4, Census Tract 21.01, District of Columbia","ped_pop_cnt",33,2021,"count"
"110010021015","block group","Block Group 5, Census Tract 21.01, District of Columbia","ped_pop_cnt",239,2021,"count"
"110010021021","block group","Block Group 1, Census Tract 21.02, District of Columbia","ped_pop_cnt",158,2021,"count"
"110010021022","block group","Block Group 2, Census Tract 21.02, District of Columbia","ped_pop_cnt",157,2021,"count"
"110010021023","block group","Block Group 3, Census Tract 21.02, District of Columbia","ped_pop_cnt",403,2021,"count"
"110010021024","block group","Block Group 4, Census Tract 21.02, District of Columbia","ped_pop_cnt",274,2021,"count"
"110010021025","block group","Block Group 5, Census Tract 21.02, District of Columbia","ped_pop_cnt",28,2021,"count"
"110010021026","block group","Block Group 6, Census Tract 21.02, District of Columbia","ped_pop_cnt",158,2021,"count"
"110010022011","block group","Block Group 1, Census Tract 22.01, District of Columbia","ped_pop_cnt",157,2021,"count"
"110010022012","block group","Block Group 2, Census Tract 22.01, District of Columbia","ped_pop_cnt",175,2021,"count"
"110010022013","block group","Block Group 3, Census Tract 22.01, District of Columbia","ped_pop_cnt",94,2021,"count"
"110010022021","block group","Block Group 1, Census Tract 22.02, District of Columbia","ped_pop_cnt",511,2021,"count"
"110010022022","block group","Block Group 2, Census Tract 22.02, District of Columbia","ped_pop_cnt",199,2021,"count"
"110010022023","block group","Block Group 3, Census Tract 22.02, District of Columbia","ped_pop_cnt",47,2021,"count"
"110010023011","block group","Block Group 1, Census Tract 23.01, District of Columbia","ped_pop_cnt",444,2021,"count"
"110010023012","block group","Block Group 2, Census Tract 23.01, District of Columbia","ped_pop_cnt",355,2021,"count"
"110010023021","block group","Block Group 1, Census Tract 23.02, District of Columbia","ped_pop_cnt",135,2021,"count"
"110010024001","block group","Block Group 1, Census Tract 24, District of Columbia","ped_pop_cnt",101,2021,"count"
"110010024002","block group","Block Group 2, Census Tract 24, District of Columbia","ped_pop_cnt",231,2021,"count"
"110010024003","block group","Block Group 3, Census Tract 24, District of Columbia","ped_pop_cnt",160,2021,"count"
"110010024004","block group","Block Group 4, Census Tract 24, District of Columbia","ped_pop_cnt",116,2021,"count"
"110010025011","block group","Block Group 1, Census Tract 25.01, District of Columbia","ped_pop_cnt",401,2021,"count"
"110010025012","block group","Block Group 2, Census Tract 25.01, District of Columbia","ped_pop_cnt",318,2021,"count"
"110010025021","block group","Block Group 1, Census Tract 25.02, District of Columbia","ped_pop_cnt",283,2021,"count"
"110010025022","block group","Block Group 2, Census Tract 25.02, District of Columbia","ped_pop_cnt",289,2021,"count"
"110010025023","block group","Block Group 3, Census Tract 25.02, District of Columbia","ped_pop_cnt",169,2021,"count"
"110010025024","block group","Block Group 4, Census Tract 25.02, District of Columbia","ped_pop_cnt",277,2021,"count"
"110010026001","block group","Block Group 1, Census Tract 26, District of Columbia","ped_pop_cnt",302,2021,"count"
"110010026002","block group","Block Group 2, Census Tract 26, District of Columbia","ped_pop_cnt",217,2021,"count"
"110010027011","block group","Block Group 1, Census Tract 27.01, District of Columbia","ped_pop_cnt",40,2021,"count"
"110010027012","block group","Block Group 2, Census Tract 27.01, District of Columbia","ped_pop_cnt",462,2021,"count"
"110010027013","block group","Block Group 3, Census Tract 27.01, District of Columbia","ped_pop_cnt",167,2021,"count"
"110010027014","block group","Block Group 4, Census Tract 27.01, District of Columbia","ped_pop_cnt",476,2021,"count"
"110010027021","block group","Block Group 1, Census Tract 27.02, District of Columbia","ped_pop_cnt",160,2021,"count"
"110010027022","block group","Block Group 2, Census Tract 27.02, District of Columbia","ped_pop_cnt",455,2021,"count"
"110010027023","block group","Block Group 3, Census Tract 27.02, District of Columbia","ped_pop_cnt",268,2021,"count"
"110010028011","block group","Block Group 1, Census Tract 28.01, District of Columbia","ped_pop_cnt",280,2021,"count"
"110010028012","block group","Block Group 2, Census Tract 28.01, District of Columbia","ped_pop_cnt",421,2021,"count"
"110010028021","block group","Block Group 1, Census Tract 28.02, District of Columbia","ped_pop_cnt",625,2021,"count"
"110010028022","block group","Block Group 2, Census Tract 28.02, District of Columbia","ped_pop_cnt",292,2021,"count"
"110010029001","block group","Block Group 1, Census Tract 29, District of Columbia","ped_pop_cnt",372,2021,"count"
"110010029002","block group","Block Group 2, Census Tract 29, District of Columbia","ped_pop_cnt",328,2021,"count"
"110010030001","block group","Block Group 1, Census Tract 30, District of Columbia","ped_pop_cnt",303,2021,"count"
"110010030002","block group","Block Group 2, Census Tract 30, District of Columbia","ped_pop_cnt",421,2021,"count"
"110010031001","block group","Block Group 1, Census Tract 31, District of Columbia","ped_pop_cnt",521,2021,"count"
"110010032001","block group","Block Group 1, Census Tract 32, District of Columbia","ped_pop_cnt",302,2021,"count"
"110010032002","block group","Block Group 2, Census Tract 32, District of Columbia","ped_pop_cnt",61,2021,"count"
"110010032003","block group","Block Group 3, Census Tract 32, District of Columbia","ped_pop_cnt",175,2021,"count"
"110010032004","block group","Block Group 4, Census Tract 32, District of Columbia","ped_pop_cnt",119,2021,"count"
"110010033011","block group","Block Group 1, Census Tract 33.01, District of Columbia","ped_pop_cnt",119,2021,"count"
"110010033012","block group","Block Group 2, Census Tract 33.01, District of Columbia","ped_pop_cnt",101,2021,"count"
"110010033013","block group","Block Group 3, Census Tract 33.01, District of Columbia","ped_pop_cnt",169,2021,"count"
"110010033021","block group","Block Group 1, Census Tract 33.02, District of Columbia","ped_pop_cnt",94,2021,"count"
"110010033022","block group","Block Group 2, Census Tract 33.02, District of Columbia","ped_pop_cnt",73,2021,"count"
"110010034001","block group","Block Group 1, Census Tract 34, District of Columbia","ped_pop_cnt",204,2021,"count"
"110010034002","block group","Block Group 2, Census Tract 34, District of Columbia","ped_pop_cnt",261,2021,"count"
"110010035001","block group","Block Group 1, Census Tract 35, District of Columbia","ped_pop_cnt",422,2021,"count"
"110010035002","block group","Block Group 2, Census Tract 35, District of Columbia","ped_pop_cnt",55,2021,"count"
"110010036001","block group","Block Group 1, Census Tract 36, District of Columbia","ped_pop_cnt",176,2021,"count"
"110010036002","block group","Block Group 2, Census Tract 36, District of Columbia","ped_pop_cnt",134,2021,"count"
"110010036003","block group","Block Group 3, Census Tract 36, District of Columbia","ped_pop_cnt",120,2021,"count"
"110010037001","block group","Block Group 1, Census Tract 37, District of Columbia","ped_pop_cnt",49,2021,"count"
"110010037002","block group","Block Group 2, Census Tract 37, District of Columbia","ped_pop_cnt",442,2021,"count"
"110010037003","block group","Block Group 3, Census Tract 37, District of Columbia","ped_pop_cnt",286,2021,"count"
"110010038001","block group","Block Group 1, Census Tract 38, District of Columbia","ped_pop_cnt",64,2021,"count"
"110010038002","block group","Block Group 2, Census Tract 38, District of Columbia","ped_pop_cnt",546,2021,"count"
"110010038003","block group","Block Group 3, Census Tract 38, District of Columbia","ped_pop_cnt",93,2021,"count"
"110010039001","block group","Block Group 1, Census Tract 39, District of Columbia","ped_pop_cnt",64,2021,"count"
"110010039002","block group","Block Group 2, Census Tract 39, District of Columbia","ped_pop_cnt",50,2021,"count"
"110010039003","block group","Block Group 3, Census Tract 39, District of Columbia","ped_pop_cnt",131,2021,"count"
"110010039004","block group","Block Group 4, Census Tract 39, District of Columbia","ped_pop_cnt",70,2021,"count"
"110010040011","block group","Block Group 1, Census Tract 40.01, District of Columbia","ped_pop_cnt",193,2021,"count"
"110010040012","block group","Block Group 2, Census Tract 40.01, District of Columbia","ped_pop_cnt",36,2021,"count"
"110010040013","block group","Block Group 3, Census Tract 40.01, District of Columbia","ped_pop_cnt",365,2021,"count"
"110010040021","block group","Block Group 1, Census Tract 40.02, District of Columbia","ped_pop_cnt",46,2021,"count"
"110010040022","block group","Block Group 2, Census Tract 40.02, District of Columbia","ped_pop_cnt",193,2021,"count"
"110010040023","block group","Block Group 3, Census Tract 40.02, District of Columbia","ped_pop_cnt",22,2021,"count"
"110010041001","block group","Block Group 1, Census Tract 41, District of Columbia","ped_pop_cnt",65,2021,"count"
"110010041002","block group","Block Group 2, Census Tract 41, District of Columbia","ped_pop_cnt",86,2021,"count"
"110010041003","block group","Block Group 3, Census Tract 41, District of Columbia","ped_pop_cnt",73,2021,"count"
"110010042011","block group","Block Group 1, Census Tract 42.01, District of Columbia","ped_pop_cnt",134,2021,"count"
"110010042012","block group","Block Group 2, Census Tract 42.01, District of Columbia","ped_pop_cnt",151,2021,"count"
"110010042021","block group","Block Group 1, Census Tract 42.02, District of Columbia","ped_pop_cnt",20,2021,"count"
"110010042022","block group","Block Group 2, Census Tract 42.02, District of Columbia","ped_pop_cnt",3,2021,"count"
"110010043001","block group","Block Group 1, Census Tract 43, District of Columbia","ped_pop_cnt",261,2021,"count"
"110010043002","block group","Block Group 2, Census Tract 43, District of Columbia","ped_pop_cnt",79,2021,"count"
"110010044001","block group","Block Group 1, Census Tract 44, District of Columbia","ped_pop_cnt",211,2021,"count"
"110010044002","block group","Block Group 2, Census Tract 44, District of Columbia","ped_pop_cnt",239,2021,"count"
"110010046001","block group","Block Group 1, Census Tract 46, District of Columbia","ped_pop_cnt",25,2021,"count"
"110010046002","block group","Block Group 2, Census Tract 46, District of Columbia","ped_pop_cnt",210,2021,"count"
"110010047011","block group","Block Group 1, Census Tract 47.01, District of Columbia","ped_pop_cnt",256,2021,"count"
"110010047012","block group","Block Group 2, Census Tract 47.01, District of Columbia","ped_pop_cnt",682,2021,"count"
"110010047021","block group","Block Group 1, Census Tract 47.02, District of Columbia","ped_pop_cnt",175,2021,"count"
"110010048011","block group","Block Group 1, Census Tract 48.01, District of Columbia","ped_pop_cnt",353,2021,"count"
"110010048021","block group","Block Group 1, Census Tract 48.02, District of Columbia","ped_pop_cnt",129,2021,"count"
"110010048022","block group","Block Group 2, Census Tract 48.02, District of Columbia","ped_pop_cnt",254,2021,"count"
"110010049011","block group","Block Group 1, Census Tract 49.01, District of Columbia","ped_pop_cnt",284,2021,"count"
"110010049012","block group","Block Group 2, Census Tract 49.01, District of Columbia","ped_pop_cnt",106,2021,"count"
"110010049021","block group","Block Group 1, Census Tract 49.02, District of Columbia","ped_pop_cnt",185,2021,"count"
"110010049022","block group","Block Group 2, Census Tract 49.02, District of Columbia","ped_pop_cnt",261,2021,"count"
"110010050011","block group","Block Group 1, Census Tract 50.01, District of Columbia","ped_pop_cnt",37,2021,"count"
"110010050012","block group","Block Group 2, Census Tract 50.01, District of Columbia","ped_pop_cnt",79,2021,"count"
"110010050021","block group","Block Group 1, Census Tract 50.02, District of Columbia","ped_pop_cnt",405,2021,"count"
"110010050022","block group","Block Group 2, Census Tract 50.02, District of Columbia","ped_pop_cnt",0,2021,"count"
"110010050023","block group","Block Group 3, Census Tract 50.02, District of Columbia","ped_pop_cnt",115,2021,"count"
"110010050024","block group","Block Group 4, Census Tract 50.02, District of Columbia","ped_pop_cnt",52,2021,"count"
"110010052011","block group","Block Group 1, Census Tract 52.01, District of Columbia","ped_pop_cnt",27,2021,"count"
"110010052012","block group","Block Group 2, Census Tract 52.01, District of Columbia","ped_pop_cnt",0,2021,"count"
"110010052013","block group","Block Group 3, Census Tract 52.01, District of Columbia","ped_pop_cnt",87,2021,"count"
"110010052014","block group","Block Group 4, Census Tract 52.01, District of Columbia","ped_pop_cnt",116,2021,"count"
"110010053011","block group","Block Group 1, Census Tract 53.01, District of Columbia","ped_pop_cnt",167,2021,"count"
"110010053012","block group","Block Group 2, Census Tract 53.01, District of Columbia","ped_pop_cnt",82,2021,"count"
"110010053013","block group","Block Group 3, Census Tract 53.01, District of Columbia","ped_pop_cnt",0,2021,"count"
"110010053014","block group","Block Group 4, Census Tract 53.01, District of Columbia","ped_pop_cnt",70,2021,"count"
"110010055001","block group","Block Group 1, Census Tract 55, District of Columbia","ped_pop_cnt",307,2021,"count"
"110010055002","block group","Block Group 2, Census Tract 55, District of Columbia","ped_pop_cnt",153,2021,"count"
"110010055003","block group","Block Group 3, Census Tract 55, District of Columbia","ped_pop_cnt",0,2021,"count"
"110010055004","block group","Block Group 4, Census Tract 55, District of Columbia","ped_pop_cnt",0,2021,"count"
"110010055005","block group","Block Group 5, Census Tract 55, District of Columbia","ped_pop_cnt",0,2021,"count"
"110010056001","block group","Block Group 1, Census Tract 56, District of Columbia","ped_pop_cnt",56,2021,"count"
"110010056002","block group","Block Group 2, Census Tract 56, District of Columbia","ped_pop_cnt",72,2021,"count"
"110010056003","block group","Block Group 3, Census Tract 56, District of Columbia","ped_pop_cnt",34,2021,"count"
"110010056004","block group","Block Group 4, Census Tract 56, District of Columbia","ped_pop_cnt",0,2021,"count"
"110010058001","block group","Block Group 1, Census Tract 58, District of Columbia","ped_pop_cnt",32,2021,"count"
"110010058002","block group","Block Group 2, Census Tract 58, District of Columbia","ped_pop_cnt",160,2021,"count"
"110010059001","block group","Block Group 1, Census Tract 59, District of Columbia","ped_pop_cnt",43,2021,"count"
"110010062021","block group","Block Group 1, Census Tract 62.02, District of Columbia","ped_pop_cnt",0,2021,"count"
"110010064001","block group","Block Group 1, Census Tract 64, District of Columbia","ped_pop_cnt",213,2021,"count"
"110010064002","block group","Block Group 2, Census Tract 64, District of Columbia","ped_pop_cnt",319,2021,"count"
"110010065001","block group","Block Group 1, Census Tract 65, District of Columbia","ped_pop_cnt",206,2021,"count"
"110010065002","block group","Block Group 2, Census Tract 65, District of Columbia","ped_pop_cnt",292,2021,"count"
"110010066001","block group","Block Group 1, Census Tract 66, District of Columbia","ped_pop_cnt",242,2021,"count"
"110010067001","block group","Block Group 1, Census Tract 67, District of Columbia","ped_pop_cnt",126,2021,"count"
"110010067002","block group","Block Group 2, Census Tract 67, District of Columbia","ped_pop_cnt",213,2021,"count"
"110010067003","block group","Block Group 3, Census Tract 67, District of Columbia","ped_pop_cnt",400,2021,"count"
"110010068011","block group","Block Group 1, Census Tract 68.01, District of Columbia","ped_pop_cnt",256,2021,"count"
"110010068012","block group","Block Group 2, Census Tract 68.01, District of Columbia","ped_pop_cnt",86,2021,"count"
"110010068021","block group","Block Group 1, Census Tract 68.02, District of Columbia","ped_pop_cnt",114,2021,"count"
"110010068022","block group","Block Group 2, Census Tract 68.02, District of Columbia","ped_pop_cnt",377,2021,"count"
"110010068041","block group","Block Group 1, Census Tract 68.04, District of Columbia","ped_pop_cnt",66,2021,"count"
"110010069001","block group","Block Group 1, Census Tract 69, District of Columbia","ped_pop_cnt",179,2021,"count"
"110010069002","block group","Block Group 2, Census Tract 69, District of Columbia","ped_pop_cnt",376,2021,"count"
"110010070001","block group","Block Group 1, Census Tract 70, District of Columbia","ped_pop_cnt",142,2021,"count"
"110010070002","block group","Block Group 2, Census Tract 70, District of Columbia","ped_pop_cnt",161,2021,"count"
"110010071001","block group","Block Group 1, Census Tract 71, District of Columbia","ped_pop_cnt",40,2021,"count"
"110010071002","block group","Block Group 2, Census Tract 71, District of Columbia","ped_pop_cnt",808,2021,"count"
"110010072001","block group","Block Group 1, Census Tract 72, District of Columbia","ped_pop_cnt",487,2021,"count"
"110010072002","block group","Block Group 2, Census Tract 72, District of Columbia","ped_pop_cnt",46,2021,"count"
"110010073011","block group","Block Group 1, Census Tract 73.01, District of Columbia","ped_pop_cnt",1856,2021,"count"
"110010073041","block group","Block Group 1, Census Tract 73.04, District of Columbia","ped_pop_cnt",896,2021,"count"
"110010073042","block group","Block Group 2, Census Tract 73.04, District of Columbia","ped_pop_cnt",243,2021,"count"
"110010073043","block group","Block Group 3, Census Tract 73.04, District of Columbia","ped_pop_cnt",215,2021,"count"
"110010074011","block group","Block Group 1, Census Tract 74.01, District of Columbia","ped_pop_cnt",206,2021,"count"
"110010074012","block group","Block Group 2, Census Tract 74.01, District of Columbia","ped_pop_cnt",218,2021,"count"
"110010074031","block group","Block Group 1, Census Tract 74.03, District of Columbia","ped_pop_cnt",703,2021,"count"
"110010074041","block group","Block Group 1, Census Tract 74.04, District of Columbia","ped_pop_cnt",541,2021,"count"
"110010074042","block group","Block Group 2, Census Tract 74.04, District of Columbia","ped_pop_cnt",606,2021,"count"
"110010074043","block group","Block Group 3, Census Tract 74.04, District of Columbia","ped_pop_cnt",209,2021,"count"
"110010074061","block group","Block Group 1, Census Tract 74.06, District of Columbia","ped_pop_cnt",1085,2021,"count"
"110010074062","block group","Block Group 2, Census Tract 74.06, District of Columbia","ped_pop_cnt",564,2021,"count"
"110010074071","block group","Block Group 1, Census Tract 74.07, District of Columbia","ped_pop_cnt",306,2021,"count"
"110010074072","block group","Block Group 2, Census Tract 74.07, District of Columbia","ped_pop_cnt",616,2021,"count"
"110010074081","block group","Block Group 1, Census Tract 74.08, District of Columbia","ped_pop_cnt",1014,2021,"count"
"110010074091","block group","Block Group 1, Census Tract 74.09, District of Columbia","ped_pop_cnt",299,2021,"count"
"110010074092","block group","Block Group 2, Census Tract 74.09, District of Columbia","ped_pop_cnt",670,2021,"count"
"110010074093","block group","Block Group 3, Census Tract 74.09, District of Columbia","ped_pop_cnt",460,2021,"count"
"110010075021","block group","Block Group 1, Census Tract 75.02, District of Columbia","ped_pop_cnt",1447,2021,"count"
"110010075022","block group","Block Group 2, Census Tract 75.02, District of Columbia","ped_pop_cnt",496,2021,"count"
"110010075031","block group","Block Group 1, Census Tract 75.03, District of Columbia","ped_pop_cnt",255,2021,"count"
"110010075032","block group","Block Group 2, Census Tract 75.03, District of Columbia","ped_pop_cnt",550,2021,"count"
"110010075041","block group","Block Group 1, Census Tract 75.04, District of Columbia","ped_pop_cnt",949,2021,"count"
"110010076011","block group","Block Group 1, Census Tract 76.01, District of Columbia","ped_pop_cnt",119,2021,"count"
"110010076012","block group","Block Group 2, Census Tract 76.01, District of Columbia","ped_pop_cnt",238,2021,"count"
